month,year,Factory,Location,CO2 Emissions (kg),Energy Consumption (kWh),Product Category,Supplier,Machine Type,Machine Utilization (%),Water Usage (liters),Profit Margin (%)
11,2023,4,4,597,567,2,1,2,89,10000,19.25
11,2023,4,4,549,495,1,1,1,90,6000,25.12
11,2023,4,4,549,495,1,1,1,90,6000,25.29
11,2023,4,4,597,567,2,1,2,89,10000,19.07
11,2023,4,4,549,495,1,1,1,90,6000,24.98
11,2023,4,4,839,666,0,2,0,64,2000,17.48
11,2023,4,4,839,666,0,2,0,64,2000,17.67
11,2023,4,4,839,666,0,2,0,64,2000,17.42
11,2023,4,4,839,666,0,2,0,64,2000,17.4
11,2023,4,4,839,666,0,2,0,64,2000,17.47
11,2023,4,4,839,666,0,2,0,64,2000,17.52
11,2023,4,4,549,495,1,1,1,90,6000,25.05
11,2023,4,4,597,567,2,1,2,89,10000,18.99
11,2023,4,4,549,495,1,1,1,90,6000,24.92
11,2023,4,4,839,666,0,2,0,64,2000,17.42
11,2023,4,4,597,567,2,1,2,89,10000,19.06
11,2023,4,4,597,567,2,1,2,89,10000,19.24
11,2023,4,4,549,495,1,1,1,90,6000,25.12
11,2023,4,4,839,666,0,2,0,64,2000,17.63
11,2023,4,4,597,567,2,1,2,89,10000,19.02
11,2023,4,4,597,567,2,1,2,89,10000,19.25
11,2023,4,4,839,666,0,2,0,64,2000,17.55
11,2023,4,4,549,495,1,1,1,90,6000,25.29
12,2023,4,4,597,567,2,1,2,89,10000,19.07
12,2023,4,4,549,495,1,1,1,90,6000,24.98
12,2023,4,4,839,666,0,2,0,64,2000,17.49
12,2023,4,4,839,666,0,2,0,64,2000,17.67
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,549,495,1,1,1,90,6000,24.99
12,2023,4,4,597,567,2,1,2,89,10000,19.09
12,2023,4,4,549,495,1,1,1,90,6000,25.1
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,839,666,0,2,0,64,2000,17.34
12,2023,4,4,597,567,2,1,2,89,10000,18.97
12,2023,4,4,549,495,1,1,1,90,6000,25.01
12,2023,4,4,549,495,1,1,1,90,6000,25.02
12,2023,4,4,839,666,0,2,0,64,2000,17.68
12,2023,4,4,549,495,1,1,1,90,6000,25.12
12,2023,4,4,549,495,1,1,1,90,6000,25.19
12,2023,4,4,549,495,1,1,1,90,6000,24.98
12,2023,4,4,549,495,1,1,1,90,6000,25.24
12,2023,4,4,839,666,0,2,0,64,2000,17.55
12,2023,4,4,839,666,0,2,0,64,2000,17.75
12,2023,4,4,839,666,0,2,0,64,2000,17.44
12,2023,4,4,839,666,0,2,0,64,2000,17.39
12,2023,4,4,597,567,2,1,2,89,10000,19.1
12,2023,4,4,549,495,1,1,1,90,6000,25.23
12,2023,4,4,549,495,1,1,1,90,6000,25.01
12,2023,4,4,549,495,1,1,1,90,6000,24.99
12,2023,4,4,597,567,2,1,2,89,10000,19.09
12,2023,4,4,549,495,1,1,1,90,6000,25.1
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,549,495,1,1,1,90,6000,24.94
12,2023,4,4,597,567,2,1,2,89,10000,18.97
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,839,666,0,2,0,64,2000,17.68
12,2023,4,4,597,567,2,1,2,89,10000,19.15
12,2023,4,4,597,567,2,1,2,89,10000,19.21
12,2023,4,4,839,666,0,2,0,64,2000,17.39
12,2023,4,4,597,567,2,1,2,89,10000,19.25
12,2023,4,4,839,666,0,2,0,64,2000,17.55
12,2023,4,4,549,495,1,1,1,90,6000,25.29
12,2023,4,4,549,495,1,1,1,90,6000,25.03
12,2023,4,4,597,567,2,1,2,89,10000,19.03
12,2023,4,4,549,495,1,1,1,90,6000,25.07
12,2023,4,4,549,495,1,1,1,90,6000,25.23
12,2023,4,4,839,666,0,2,0,64,2000,17.42
12,2023,4,4,839,666,0,2,0,64,2000,17.4
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,549,495,1,1,1,90,6000,25.1
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,597,567,2,1,2,89,10000,18.99
12,2023,4,4,597,567,2,1,2,89,10000,18.97
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,839,666,0,2,0,64,2000,17.44
12,2023,4,4,839,666,0,2,0,64,2000,17.68
12,2023,4,4,839,666,0,2,0,64,2000,17.55
12,2023,4,4,549,495,1,1,1,90,6000,25.19
12,2023,4,4,549,495,1,1,1,90,6000,24.98
12,2023,4,4,549,495,1,1,1,90,6000,25.24
12,2023,4,4,839,666,0,2,0,64,2000,17.55
12,2023,4,4,597,567,2,1,2,89,10000,19.3
12,2023,4,4,839,666,0,2,0,64,2000,17.44
12,2023,4,4,597,567,2,1,2,89,10000,19.03
12,2023,4,4,549,495,1,1,1,90,6000,25.07
12,2023,4,4,839,666,0,2,0,64,2000,17.67
12,2023,4,4,549,495,1,1,1,90,6000,25.01
12,2023,4,4,597,567,2,1,2,89,10000,19.04
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,549,495,1,1,1,90,6000,25.1
12,2023,4,4,549,495,1,1,1,90,6000,25.05
12,2023,4,4,839,666,0,2,0,64,2000,17.34
12,2023,4,4,839,666,0,2,0,64,2000,17.31
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,839,666,0,2,0,64,2000,17.44
12,2023,4,4,597,567,2,1,2,89,10000,19.24
12,2023,4,4,549,495,1,1,1,90,6000,25.12
12,2023,4,4,597,567,2,1,2,89,10000,19.21
12,2023,4,4,597,567,2,1,2,89,10000,19.02
12,2023,4,4,839,666,0,2,0,64,2000,17.68
12,2023,4,4,839,666,0,2,0,64,2000,17.55
12,2023,4,4,597,567,2,1,2,89,10000,19.3
12,2023,4,4,597,567,2,1,2,89,10000,19.07
12,2023,4,4,549,495,1,1,1,90,6000,24.98
12,2023,4,4,597,567,2,1,2,89,10000,19.1
12,2023,4,4,549,495,1,1,1,90,6000,25.23
12,2023,4,4,839,666,0,2,0,64,2000,17.42
12,2023,4,4,839,666,0,2,0,64,2000,17.4
12,2023,4,4,839,666,0,2,0,64,2000,17.47
12,2023,4,4,839,666,0,2,0,64,2000,17.52
12,2023,4,4,549,495,1,1,1,90,6000,25.05
12,2023,4,4,839,666,0,2,0,64,2000,17.34
12,2023,4,4,597,567,2,1,2,89,10000,18.97
12,2023,4,4,597,567,2,1,2,89,10000,19.06
12,2023,4,4,839,666,0,2,0,64,2000,17.44
1,2024,4,4,839,666,0,2,0,64,2000,17.68
1,2024,4,4,597,567,2,1,2,89,10000,19.15
1,2024,4,4,839,666,0,2,0,64,2000,17.63
1,2024,4,4,549,495,1,1,1,90,6000,24.98
1,2024,4,4,839,666,0,2,0,64,2000,17.68
1,2024,4,4,597,567,2,1,2,89,10000,19.15
1,2024,4,4,839,666,0,2,0,64,2000,17.75
1,2024,4,4,839,666,0,2,0,64,2000,17.44
1,2024,4,4,549,495,1,1,1,90,6000,24.98
1,2024,4,4,549,495,1,1,1,90,6000,25.07
1,2024,4,4,839,666,0,2,0,64,2000,17.67
1,2024,4,4,597,567,2,1,2,89,10000,19.06
1,2024,4,4,549,495,1,1,1,90,6000,24.99
1,2024,4,4,839,666,0,2,0,64,2000,17.47
1,2024,4,4,597,567,2,1,2,89,10000,19.13
1,2024,4,4,597,567,2,1,2,89,10000,19.09
1,2024,4,4,549,495,1,1,1,90,6000,24.94
1,2024,4,4,839,666,0,2,0,64,2000,17.31
1,2024,4,4,839,666,0,2,0,64,2000,17.42
1,2024,4,4,549,495,1,1,1,90,6000,25.02
1,2024,4,4,839,666,0,2,0,64,2000,17.68
1,2024,4,4,839,666,0,2,0,64,2000,17.55
1,2024,4,4,549,495,1,1,1,90,6000,25.19
1,2024,4,4,839,666,0,2,0,64,2000,17.39
1,2024,4,4,549,495,1,1,1,90,6000,25.24
1,2024,4,4,549,495,1,1,1,90,6000,25.12
1,2024,4,4,597,567,2,1,2,89,10000,19.3
1,2024,4,4,839,666,0,2,0,64,2000,17.44
1,2024,4,4,597,567,2,1,2,89,10000,19.03
1,2024,4,4,597,567,2,1,2,89,10000,19.1
1,2024,4,4,549,495,1,1,1,90,6000,25.23
1,2024,4,4,597,567,2,1,2,89,10000,19.06
1,2024,4,4,839,666,0,2,0,64,2000,17.4
1,2024,4,4,839,666,0,2,0,64,2000,17.47
1,2024,4,4,597,567,2,1,2,89,10000,19.13
1,2024,4,4,549,495,1,1,1,90,6000,25.05
1,2024,4,4,597,567,2,1,2,89,10000,18.99
1,2024,4,4,549,495,1,1,1,90,6000,24.92
1,2024,4,4,549,495,1,1,1,90,6000,25.01
1,2024,4,4,597,567,2,1,2,89,10000,19.06
1,2024,4,4,839,666,0,2,0,64,2000,17.68
1,2024,4,4,839,666,0,2,0,64,2000,17.55
1,2024,4,4,597,567,2,1,2,89,10000,19.21
1,2024,4,4,839,666,0,2,0,64,2000,17.39
1,2024,4,4,597,567,2,1,2,89,10000,19.25
1,2024,4,4,549,495,1,1,1,90,6000,25.12
1,2024,4,4,839,666,0,2,0,64,2000,17.75
1,2024,4,4,839,666,0,2,0,64,2000,17.44
1,2024,4,4,549,495,1,1,1,90,6000,24.98
1,2024,4,4,839,666,0,2,0,64,2000,17.48
1,2024,4,4,839,666,0,2,0,64,2000,17.67
1,2024,4,4,839,666,0,2,0,64,2000,17.42
1,2024,4,4,549,495,1,1,1,90,6000,24.99
1,2024,4,4,549,495,1,1,1,90,6000,25.05
1,2024,4,4,839,666,0,2,0,64,2000,17.52
1,2024,4,4,597,567,2,1,2,89,10000,19.09
1,2024,4,4,597,567,2,1,2,89,10000,18.99
1,2024,4,4,597,567,2,1,2,89,10000,18.97
1,2024,4,4,839,666,0,2,0,64,2000,17.42
1,2024,4,4,839,666,0,2,0,64,2000,17.44
1,2024,4,4,597,567,2,1,2,89,10000,19.24
1,2024,4,4,839,666,0,2,0,64,2000,17.55
1,2024,4,4,839,666,0,2,0,64,2000,17.63
1,2024,4,4,549,495,1,1,1,90,6000,24.98
1,2024,4,4,839,666,0,2,0,64,2000,17.68
1,2024,4,4,597,567,2,1,2,89,10000,19.15
1,2024,4,4,839,666,0,2,0,64,2000,17.75
1,2024,4,4,549,495,1,1,1,90,6000,25.03
1,2024,4,4,839,666,0,2,0,64,2000,17.39
1,2024,4,4,839,666,0,2,0,64,2000,17.49
1,2024,4,4,597,567,2,1,2,89,10000,19.24
1,2024,4,4,549,495,1,1,1,90,6000,25.01
1,2024,4,4,597,567,2,1,2,89,10000,19.04
1,2024,4,4,839,666,0,2,0,64,2000,17.47
1,2024,4,4,839,666,0,2,0,64,2000,17.52
1,2024,4,4,549,495,1,1,1,90,6000,25.05
1,2024,4,4,597,567,2,1,2,89,10000,18.99
1,2024,4,4,597,567,2,1,2,89,10000,18.97
1,2024,4,4,549,495,1,1,1,90,6000,25.01
1,2024,4,4,597,567,2,1,2,89,10000,19.06
1,2024,4,4,597,567,2,1,2,89,10000,19.24
1,2024,4,4,839,666,0,2,0,64,2000,17.55
1,2024,4,4,839,666,0,2,0,64,2000,17.63
1,2024,4,4,597,567,2,1,2,89,10000,19.02
1,2024,4,4,549,495,1,1,1,90,6000,25.24
1,2024,4,4,839,666,0,2,0,64,2000,17.55
1,2024,4,4,549,495,1,1,1,90,6000,25.29
1,2024,4,4,549,495,1,1,1,90,6000,25.03
1,2024,4,4,839,666,0,2,0,64,2000,17.39
1,2024,4,4,549,495,1,1,1,90,6000,25.07
1,2024,4,4,597,567,2,1,2,89,10000,19.24
1,2024,4,4,839,666,0,2,0,64,2000,17.42
1,2024,4,4,597,567,2,1,2,89,10000,19.04
2,2024,4,4,549,495,1,1,1,90,6000,25.05
2,2024,4,4,839,666,0,2,0,64,2000,17.52
2,2024,4,4,597,567,2,1,2,89,10000,19.09
2,2024,4,4,839,666,0,2,0,64,2000,17.34
2,2024,4,4,839,666,0,2,0,64,2000,17.31
2,2024,4,4,839,666,0,2,0,64,2000,17.42
2,2024,4,4,549,495,1,1,1,90,6000,25.02
2,2024,4,4,839,666,0,2,0,64,2000,17.68
2,2024,4,4,597,567,2,1,2,89,10000,19.15
2,2024,4,4,597,567,2,1,2,89,10000,19.21
2,2024,4,4,839,666,0,2,0,64,2000,17.39
2,2024,4,4,597,567,2,1,2,89,10000,19.25
2,2024,4,4,839,666,0,2,0,64,2000,17.55
2,2024,4,4,839,666,0,2,0,64,2000,17.75
2,2024,4,4,549,495,1,1,1,90,6000,25.03
2,2024,4,4,549,495,1,1,1,90,6000,24.98
2,2024,4,4,597,567,2,1,2,89,10000,19.1
2,2024,4,4,549,495,1,1,1,90,6000,25.23
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,549,495,1,1,1,90,6000,24.99
2,2024,4,4,597,567,2,1,2,89,10000,19.09
2,2024,4,4,549,495,1,1,1,90,6000,25.1
2,2024,4,4,597,567,2,1,2,89,10000,19.09
2,2024,4,4,549,495,1,1,1,90,6000,24.94
2,2024,4,4,839,666,0,2,0,64,2000,17.31
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,549,495,1,1,1,90,6000,25.02
2,2024,4,4,549,495,1,1,1,90,6000,25.23
2,2024,4,4,549,495,1,1,1,90,6000,25.12
2,2024,4,4,839,666,0,2,0,64,2000,17.63
2,2024,4,4,839,666,0,2,0,64,2000,17.39
2,2024,4,4,597,567,2,1,2,89,10000,19.25
2,2024,4,4,839,666,0,2,0,64,2000,17.55
2,2024,4,4,597,567,2,1,2,89,10000,19.3
2,2024,4,4,839,666,0,2,0,64,2000,17.44
2,2024,4,4,839,666,0,2,0,64,2000,17.39
2,2024,4,4,549,495,1,1,1,90,6000,25.07
2,2024,4,4,597,567,2,1,2,89,10000,19.24
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,839,666,0,2,0,64,2000,17.4
2,2024,4,4,839,666,0,2,0,64,2000,17.47
2,2024,4,4,839,666,0,2,0,64,2000,17.52
2,2024,4,4,597,567,2,1,2,89,10000,19.09
2,2024,4,4,597,567,2,1,2,89,10000,18.99
2,2024,4,4,549,495,1,1,1,90,6000,24.92
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,839,666,0,2,0,64,2000,17.44
2,2024,4,4,549,495,1,1,1,90,6000,25.23
2,2024,4,4,597,567,2,1,2,89,10000,19.15
2,2024,4,4,549,495,1,1,1,90,6000,25.19
2,2024,4,4,839,666,0,2,0,64,2000,17.39
2,2024,4,4,839,666,0,2,0,64,2000,17.68
2,2024,4,4,597,567,2,1,2,89,10000,19.15
2,2024,4,4,597,567,2,1,2,89,10000,19.3
2,2024,4,4,597,567,2,1,2,89,10000,19.07
2,2024,4,4,549,495,1,1,1,90,6000,24.98
2,2024,4,4,597,567,2,1,2,89,10000,19.1
2,2024,4,4,597,567,2,1,2,89,10000,19.24
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,839,666,0,2,0,64,2000,17.4
2,2024,4,4,549,495,1,1,1,90,6000,25.05
2,2024,4,4,597,567,2,1,2,89,10000,19.13
2,2024,4,4,597,567,2,1,2,89,10000,19.09
2,2024,4,4,597,567,2,1,2,89,10000,18.99
2,2024,4,4,549,495,1,1,1,90,6000,24.92
2,2024,4,4,839,666,0,2,0,64,2000,17.42
2,2024,4,4,549,495,1,1,1,90,6000,25.02
2,2024,4,4,549,495,1,1,1,90,6000,25.23
2,2024,4,4,839,666,0,2,0,64,2000,17.55
2,2024,4,4,839,666,0,2,0,64,2000,17.63
2,2024,4,4,549,495,1,1,1,90,6000,24.98
2,2024,4,4,597,567,2,1,2,89,10000,19.25
2,2024,4,4,839,666,0,2,0,64,2000,17.55
2,2024,4,4,549,495,1,1,1,90,6000,25.29
2,2024,4,4,549,495,1,1,1,90,6000,25.03
2,2024,4,4,597,567,2,1,2,89,10000,19.03
2,2024,4,4,839,666,0,2,0,64,2000,17.48
2,2024,4,4,597,567,2,1,2,89,10000,19.24
2,2024,4,4,549,495,1,1,1,90,6000,25.01
2,2024,4,4,597,567,2,1,2,89,10000,19.04
2,2024,4,4,549,495,1,1,1,90,6000,25.05
2,2024,4,4,597,567,2,1,2,89,10000,19.13
2,2024,4,4,549,495,1,1,1,90,6000,25.05
2,2024,4,4,549,495,1,1,1,90,6000,24.94
2,2024,4,4,549,495,1,1,1,90,6000,24.92
2,2024,4,4,597,567,2,1,2,89,10000,19.06
2,2024,4,4,549,495,1,1,1,90,6000,25.02
3,2024,4,4,839,666,0,2,0,64,2000,17.68
3,2024,4,4,839,666,0,2,0,64,2000,17.55
3,2024,4,4,549,495,1,1,1,90,6000,25.19
3,2024,4,4,597,567,2,1,2,89,10000,19.02
3,2024,4,4,549,495,1,1,1,90,6000,25.24
3,2024,4,4,597,567,2,1,2,89,10000,19.15
3,2024,4,4,597,567,2,1,2,89,10000,19.3
3,2024,4,4,549,495,1,1,1,90,6000,25.03
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,839,666,0,2,0,64,2000,17.48
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,549,495,1,1,1,90,6000,25.01
3,2024,4,4,839,666,0,2,0,64,2000,17.4
3,2024,4,4,597,567,2,1,2,89,10000,19.09
3,2024,4,4,597,567,2,1,2,89,10000,19.13
3,2024,4,4,839,666,0,2,0,64,2000,17.47
3,2024,4,4,549,495,1,1,1,90,6000,24.94
3,2024,4,4,549,495,1,1,1,90,6000,24.92
3,2024,4,4,549,495,1,1,1,90,6000,25.01
3,2024,4,4,839,666,0,2,0,64,2000,17.44
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,839,666,0,2,0,64,2000,17.55
3,2024,4,4,839,666,0,2,0,64,2000,17.63
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,549,495,1,1,1,90,6000,25.24
3,2024,4,4,839,666,0,2,0,64,2000,17.55
3,2024,4,4,597,567,2,1,2,89,10000,19.3
3,2024,4,4,597,567,2,1,2,89,10000,19.07
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,549,495,1,1,1,90,6000,25.07
3,2024,4,4,549,495,1,1,1,90,6000,25.23
3,2024,4,4,597,567,2,1,2,89,10000,19.06
3,2024,4,4,839,666,0,2,0,64,2000,17.4
3,2024,4,4,549,495,1,1,1,90,6000,25.05
3,2024,4,4,839,666,0,2,0,64,2000,17.52
3,2024,4,4,839,666,0,2,0,64,2000,17.47
3,2024,4,4,839,666,0,2,0,64,2000,17.34
3,2024,4,4,839,666,0,2,0,64,2000,17.31
3,2024,4,4,839,666,0,2,0,64,2000,17.42
3,2024,4,4,839,666,0,2,0,64,2000,17.44
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,839,666,0,2,0,64,2000,17.55
3,2024,4,4,549,495,1,1,1,90,6000,25.19
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,549,495,1,1,1,90,6000,25.24
3,2024,4,4,549,495,1,1,1,90,6000,25.12
3,2024,4,4,549,495,1,1,1,90,6000,25.29
3,2024,4,4,549,495,1,1,1,90,6000,25.03
3,2024,4,4,839,666,0,2,0,64,2000,17.39
3,2024,4,4,597,567,2,1,2,89,10000,19.1
3,2024,4,4,549,495,1,1,1,90,6000,25.23
3,2024,4,4,839,666,0,2,0,64,2000,17.42
3,2024,4,4,549,495,1,1,1,90,6000,24.99
3,2024,4,4,839,666,0,2,0,64,2000,17.47
3,2024,4,4,597,567,2,1,2,89,10000,19.13
3,2024,4,4,549,495,1,1,1,90,6000,25.05
3,2024,4,4,597,567,2,1,2,89,10000,18.99
3,2024,4,4,549,495,1,1,1,90,6000,24.92
3,2024,4,4,597,567,2,1,2,89,10000,19.06
3,2024,4,4,549,495,1,1,1,90,6000,25.02
3,2024,4,4,549,495,1,1,1,90,6000,25.23
3,2024,4,4,839,666,0,2,0,64,2000,17.55
3,2024,4,4,839,666,0,2,0,64,2000,17.63
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,549,495,1,1,1,90,6000,25.24
3,2024,4,4,597,567,2,1,2,89,10000,19.15
3,2024,4,4,549,495,1,1,1,90,6000,25.29
3,2024,4,4,597,567,2,1,2,89,10000,19.07
3,2024,4,4,597,567,2,1,2,89,10000,19.03
3,2024,4,4,549,495,1,1,1,90,6000,25.07
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,549,495,1,1,1,90,6000,25.01
3,2024,4,4,597,567,2,1,2,89,10000,19.04
3,2024,4,4,549,495,1,1,1,90,6000,25.05
3,2024,4,4,839,666,0,2,0,64,2000,17.52
3,2024,4,4,597,567,2,1,2,89,10000,19.09
3,2024,4,4,597,567,2,1,2,89,10000,18.99
3,2024,4,4,839,666,0,2,0,64,2000,17.31
3,2024,4,4,839,666,0,2,0,64,2000,17.42
3,2024,4,4,597,567,2,1,2,89,10000,19.06
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,597,567,2,1,2,89,10000,19.15
3,2024,4,4,549,495,1,1,1,90,6000,25.19
3,2024,4,4,839,666,0,2,0,64,2000,17.39
3,2024,4,4,839,666,0,2,0,64,2000,17.68
3,2024,4,4,549,495,1,1,1,90,6000,25.12
3,2024,4,4,839,666,0,2,0,64,2000,17.75
3,2024,4,4,549,495,1,1,1,90,6000,25.03
3,2024,4,4,549,495,1,1,1,90,6000,24.98
3,2024,4,4,549,495,1,1,1,90,6000,25.07
3,2024,4,4,597,567,2,1,2,89,10000,19.24
3,2024,4,4,597,567,2,1,2,89,10000,19.06
3,2024,4,4,597,567,2,1,2,89,10000,19.04
4,2024,4,4,839,666,0,2,0,64,2000,17.47
4,2024,4,4,839,666,0,2,0,64,2000,17.52
4,2024,4,4,839,666,0,2,0,64,2000,17.47
4,2024,4,4,597,567,2,1,2,89,10000,18.99
4,2024,4,4,597,567,2,1,2,89,10000,18.97
4,2024,4,4,839,666,0,2,0,64,2000,17.42
4,2024,4,4,839,666,0,2,0,64,2000,17.44
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,839,666,0,2,0,64,2000,17.55
4,2024,4,4,839,666,0,2,0,64,2000,17.63
4,2024,4,4,597,567,2,1,2,89,10000,19.02
4,2024,4,4,549,495,1,1,1,90,6000,25.24
4,2024,4,4,597,567,2,1,2,89,10000,19.15
4,2024,4,4,597,567,2,1,2,89,10000,19.3
4,2024,4,4,549,495,1,1,1,90,6000,25.03
4,2024,4,4,839,666,0,2,0,64,2000,17.39
4,2024,4,4,549,495,1,1,1,90,6000,25.07
4,2024,4,4,549,495,1,1,1,90,6000,25.23
4,2024,4,4,549,495,1,1,1,90,6000,25.01
4,2024,4,4,597,567,2,1,2,89,10000,19.04
4,2024,4,4,549,495,1,1,1,90,6000,25.05
4,2024,4,4,597,567,2,1,2,89,10000,19.13
4,2024,4,4,597,567,2,1,2,89,10000,19.09
4,2024,4,4,839,666,0,2,0,64,2000,17.34
4,2024,4,4,839,666,0,2,0,64,2000,17.31
4,2024,4,4,597,567,2,1,2,89,10000,19.06
4,2024,4,4,549,495,1,1,1,90,6000,25.02
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,839,666,0,2,0,64,2000,17.55
4,2024,4,4,597,567,2,1,2,89,10000,19.21
4,2024,4,4,839,666,0,2,0,64,2000,17.39
4,2024,4,4,549,495,1,1,1,90,6000,25.24
4,2024,4,4,597,567,2,1,2,89,10000,19.15
4,2024,4,4,839,666,0,2,0,64,2000,17.75
4,2024,4,4,597,567,2,1,2,89,10000,19.07
4,2024,4,4,597,567,2,1,2,89,10000,19.03
4,2024,4,4,597,567,2,1,2,89,10000,19.1
4,2024,4,4,839,666,0,2,0,64,2000,17.67
4,2024,4,4,597,567,2,1,2,89,10000,19.06
4,2024,4,4,839,666,0,2,0,64,2000,17.4
4,2024,4,4,597,567,2,1,2,89,10000,19.09
4,2024,4,4,597,567,2,1,2,89,10000,19.13
4,2024,4,4,597,567,2,1,2,89,10000,19.09
4,2024,4,4,597,567,2,1,2,89,10000,18.99
4,2024,4,4,839,666,0,2,0,64,2000,17.31
4,2024,4,4,839,666,0,2,0,64,2000,17.42
4,2024,4,4,839,666,0,2,0,64,2000,17.44
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,549,495,1,1,1,90,6000,25.12
4,2024,4,4,549,495,1,1,1,90,6000,25.19
4,2024,4,4,597,567,2,1,2,89,10000,19.02
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,597,567,2,1,2,89,10000,19.15
4,2024,4,4,549,495,1,1,1,90,6000,25.29
4,2024,4,4,839,666,0,2,0,64,2000,17.44
4,2024,4,4,549,495,1,1,1,90,6000,24.98
4,2024,4,4,549,495,1,1,1,90,6000,25.07
4,2024,4,4,839,666,0,2,0,64,2000,17.67
4,2024,4,4,549,495,1,1,1,90,6000,25.01
4,2024,4,4,549,495,1,1,1,90,6000,24.99
4,2024,4,4,839,666,0,2,0,64,2000,17.47
4,2024,4,4,839,666,0,2,0,64,2000,17.52
4,2024,4,4,839,666,0,2,0,64,2000,17.47
4,2024,4,4,839,666,0,2,0,64,2000,17.34
4,2024,4,4,597,567,2,1,2,89,10000,18.97
4,2024,4,4,839,666,0,2,0,64,2000,17.42
4,2024,4,4,597,567,2,1,2,89,10000,19.06
4,2024,4,4,549,495,1,1,1,90,6000,25.23
4,2024,4,4,597,567,2,1,2,89,10000,19.15
4,2024,4,4,839,666,0,2,0,64,2000,17.63
4,2024,4,4,549,495,1,1,1,90,6000,24.98
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,549,495,1,1,1,90,6000,25.12
4,2024,4,4,549,495,1,1,1,90,6000,25.29
4,2024,4,4,597,567,2,1,2,89,10000,19.07
4,2024,4,4,597,567,2,1,2,89,10000,19.03
4,2024,4,4,839,666,0,2,0,64,2000,17.49
4,2024,4,4,597,567,2,1,2,89,10000,19.24
4,2024,4,4,549,495,1,1,1,90,6000,25.01
4,2024,4,4,549,495,1,1,1,90,6000,24.99
4,2024,4,4,549,495,1,1,1,90,6000,25.05
4,2024,4,4,597,567,2,1,2,89,10000,19.13
4,2024,4,4,597,567,2,1,2,89,10000,19.09
4,2024,4,4,597,567,2,1,2,89,10000,18.99
4,2024,4,4,549,495,1,1,1,90,6000,24.92
4,2024,4,4,597,567,2,1,2,89,10000,19.06
4,2024,4,4,597,567,2,1,2,89,10000,19.06
4,2024,4,4,839,666,0,2,0,64,2000,17.68
4,2024,4,4,839,666,0,2,0,64,2000,17.55
4,2024,4,4,597,567,2,1,2,89,10000,19.21
5,2024,4,4,549,495,1,1,1,90,6000,24.98
5,2024,4,4,597,567,2,1,2,89,10000,19.25
5,2024,4,4,839,666,0,2,0,64,2000,17.55
5,2024,4,4,549,495,1,1,1,90,6000,25.29
5,2024,4,4,597,567,2,1,2,89,10000,19.07
5,2024,4,4,597,567,2,1,2,89,10000,19.03
5,2024,4,4,549,495,1,1,1,90,6000,25.07
5,2024,4,4,597,567,2,1,2,89,10000,19.24
5,2024,4,4,597,567,2,1,2,89,10000,19.06
5,2024,4,4,597,567,2,1,2,89,10000,19.04
5,2024,4,4,597,567,2,1,2,89,10000,19.09
5,2024,4,4,597,567,2,1,2,89,10000,19.13
5,2024,4,4,597,567,2,1,2,89,10000,19.09
5,2024,4,4,839,666,0,2,0,64,2000,17.34
5,2024,4,4,549,495,1,1,1,90,6000,24.92
5,2024,4,4,597,567,2,1,2,89,10000,19.06
5,2024,4,4,549,495,1,1,1,90,6000,25.02
5,2024,4,4,549,495,1,1,1,90,6000,25.23
