operator_experience_years,operator_training_level,factory,date,key_point
8.460521495940096,Beginner,Factory 8,2023-12-21,Factory 8_City A_Type B_2023-12-21
5.054640571825171,Intermediate,Factory 8,2023-12-22,Factory 8_City A_Type B_2023-12-22
7.0532099947682605,Intermediate,Factory 8,2023-12-23,Factory 8_City C_Type A_2023-12-23
7.710085445388915,Beginner,Factory 8,2023-12-24,Factory 8_City E_Type B_2023-12-24
4.608001474934736,Advanced,Factory 8,2023-12-25,Factory 8_City E_Type A_2023-12-25
7.927885494202299,Beginner,Factory 8,2023-12-26,Factory 8_City B_Type B_2023-12-26
1.7285407477475596,Advanced,Factory 8,2023-12-27,Factory 8_City C_Type C_2023-12-27
6.115131393720826,Advanced,Factory 8,2023-12-28,Factory 8_City B_Type A_2023-12-28
9.66444160681782,Advanced,Factory 8,2023-12-29,Factory 8_City E_Type C_2023-12-29
4.876310407147678,Advanced,Factory 8,2023-12-30,Factory 8_City E_Type C_2023-12-30
4.116769431796568,Advanced,Factory 8,2023-12-31,Factory 8_City C_Type A_2023-12-31
3.885237581346163,Beginner,Factory 9,2023-01-01,Factory 9_City A_Type A_2023-01-01
2.9715388181272697,Advanced,Factory 9,2023-01-02,Factory 9_City B_Type A_2023-01-02
5.74924824689765,Intermediate,Factory 9,2023-01-03,Factory 9_City E_Type A_2023-01-03
5.340127447716752,Intermediate,Factory 9,2023-01-04,Factory 9_City C_Type B_2023-01-04
3.2267279797031074,Beginner,Factory 9,2023-01-05,Factory 9_City A_Type B_2023-01-05
7.6017495349670865,Advanced,Factory 9,2023-01-06,Factory 9_City E_Type B_2023-01-06
4.366111814859768,Advanced,Factory 9,2023-01-07,Factory 9_City E_Type C_2023-01-07
2.6580902775398485,Intermediate,Factory 9,2023-01-08,Factory 9_City B_Type B_2023-01-08
5.8388611664014345,Advanced,Factory 9,2023-01-09,Factory 9_City A_Type B_2023-01-09
8.814618346437118,Advanced,Factory 9,2023-01-10,Factory 9_City A_Type B_2023-01-10
8.508806225648778,Advanced,Factory 9,2023-01-11,Factory 9_City C_Type B_2023-01-11
5.456771246760224,Beginner,Factory 9,2023-01-12,Factory 9_City E_Type C_2023-01-12
9.304803835460104,Advanced,Factory 9,2023-01-13,Factory 9_City B_Type B_2023-01-13
2.3599015288469123,Advanced,Factory 9,2023-01-14,Factory 9_City A_Type B_2023-01-14
1.8856751495330708,Beginner,Factory 9,2023-01-15,Factory 9_City A_Type B_2023-01-15
7.715298051425288,Advanced,Factory 9,2023-01-16,Factory 9_City B_Type A_2023-01-16
1.931244432298049,Beginner,Factory 9,2023-01-17,Factory 9_City C_Type B_2023-01-17
1.8103319367171136,Beginner,Factory 9,2023-01-18,Factory 9_City D_Type A_2023-01-18
4.815857644309972,Beginner,Factory 9,2023-01-19,Factory 9_City E_Type B_2023-01-19
8.379670935021853,Intermediate,Factory 9,2023-01-20,Factory 9_City A_Type A_2023-01-20
7.613220934354481,Advanced,Factory 9,2023-01-21,Factory 9_City A_Type C_2023-01-21
9.944033211610687,Advanced,Factory 9,2023-01-22,Factory 9_City C_Type C_2023-01-22
6.6677708368992565,Advanced,Factory 9,2023-01-23,Factory 9_City A_Type A_2023-01-23
3.1195778122779774,Advanced,Factory 9,2023-01-24,Factory 9_City B_Type B_2023-01-24
2.359332673696006,Intermediate,Factory 9,2023-01-25,Factory 9_City A_Type B_2023-01-25
2.3900746091912666,Advanced,Factory 9,2023-01-26,Factory 9_City A_Type A_2023-01-26
9.566109275211746,Beginner,Factory 9,2023-01-27,Factory 9_City C_Type C_2023-01-27
4.444005185060334,Beginner,Factory 9,2023-01-28,Factory 9_City A_Type B_2023-01-28
6.813464157159538,Advanced,Factory 9,2023-01-29,Factory 9_City E_Type A_2023-01-29
1.3479563063404665,Intermediate,Factory 9,2023-01-30,Factory 9_City D_Type B_2023-01-30
3.3605041749660844,Beginner,Factory 9,2023-01-31,Factory 9_City E_Type B_2023-01-31
7.823618707013692,Beginner,Factory 9,2023-02-01,Factory 9_City D_Type C_2023-02-01
7.813336205672558,Beginner,Factory 9,2023-02-02,Factory 9_City A_Type B_2023-02-02
4.465765640752539,Advanced,Factory 9,2023-02-03,Factory 9_City C_Type C_2023-02-03
9.098035436229257,Intermediate,Factory 9,2023-02-04,Factory 9_City E_Type B_2023-02-04
6.305318062610415,Beginner,Factory 9,2023-02-05,Factory 9_City B_Type B_2023-02-05
8.752969405171346,Advanced,Factory 9,2023-02-06,Factory 9_City D_Type A_2023-02-06
6.282371756509231,Advanced,Factory 9,2023-02-07,Factory 9_City A_Type A_2023-02-07
8.601489305225055,Intermediate,Factory 9,2023-02-08,Factory 9_City E_Type B_2023-02-08
4.319055454241744,Intermediate,Factory 9,2023-02-09,Factory 9_City C_Type C_2023-02-09
9.75566615434445,Advanced,Factory 9,2023-02-10,Factory 9_City B_Type B_2023-02-10
5.714700231180728,Beginner,Factory 9,2023-02-11,Factory 9_City B_Type B_2023-02-11
5.429092468071408,Intermediate,Factory 9,2023-02-12,Factory 9_City E_Type C_2023-02-12
7.256782093979373,Intermediate,Factory 9,2023-02-13,Factory 9_City C_Type C_2023-02-13
7.449575613703424,Beginner,Factory 9,2023-02-14,Factory 9_City E_Type C_2023-02-14
8.508357830982336,Beginner,Factory 9,2023-02-15,Factory 9_City D_Type A_2023-02-15
3.1334424520458644,Beginner,Factory 9,2023-02-16,Factory 9_City C_Type A_2023-02-16
6.034699598397406,Advanced,Factory 9,2023-02-17,Factory 9_City E_Type C_2023-02-17
8.004773601570012,Advanced,Factory 9,2023-02-18,Factory 9_City D_Type B_2023-02-18
1.3690949491303317,Intermediate,Factory 9,2023-02-19,Factory 9_City B_Type C_2023-02-19
5.505438830804631,Intermediate,Factory 9,2023-02-20,Factory 9_City A_Type A_2023-02-20
8.063096558283316,Intermediate,Factory 9,2023-02-21,Factory 9_City B_Type C_2023-02-21
6.979568344078436,Beginner,Factory 9,2023-02-22,Factory 9_City D_Type A_2023-02-22
9.018308900251714,Beginner,Factory 9,2023-02-23,Factory 9_City E_Type B_2023-02-23
2.2179707414533905,Beginner,Factory 9,2023-02-24,Factory 9_City E_Type A_2023-02-24
2.712730919557944,Beginner,Factory 9,2023-02-25,Factory 9_City A_Type B_2023-02-25
1.8500535492995576,Beginner,Factory 9,2023-02-26,Factory 9_City D_Type A_2023-02-26
9.310618536824206,Beginner,Factory 9,2023-02-27,Factory 9_City D_Type B_2023-02-27
7.848118534020759,Intermediate,Factory 9,2023-02-28,Factory 9_City A_Type B_2023-02-28
6.220246065382937,Intermediate,Factory 9,2023-03-01,Factory 9_City E_Type A_2023-03-01
6.680742263209972,Beginner,Factory 9,2023-03-02,Factory 9_City B_Type A_2023-03-02
7.21082125326269,Advanced,Factory 9,2023-03-03,Factory 9_City A_Type A_2023-03-03
5.670804739680472,Advanced,Factory 9,2023-03-04,Factory 9_City D_Type A_2023-03-04
7.83754538697704,Advanced,Factory 9,2023-03-05,Factory 9_City C_Type C_2023-03-05
4.519336807836959,Advanced,Factory 9,2023-03-06,Factory 9_City E_Type A_2023-03-06
9.481589915687072,Advanced,Factory 9,2023-03-07,Factory 9_City E_Type B_2023-03-07
6.608830163285314,Beginner,Factory 9,2023-03-08,Factory 9_City E_Type C_2023-03-08
5.287295254791652,Intermediate,Factory 9,2023-03-09,Factory 9_City A_Type A_2023-03-09
9.351321473490666,Beginner,Factory 9,2023-03-10,Factory 9_City A_Type B_2023-03-10
6.210891095439052,Beginner,Factory 9,2023-03-11,Factory 9_City A_Type C_2023-03-11
9.052565445890096,Intermediate,Factory 9,2023-03-12,Factory 9_City A_Type A_2023-03-12
5.199829621200493,Advanced,Factory 9,2023-03-13,Factory 9_City D_Type A_2023-03-13
1.0638058373436476,Advanced,Factory 9,2023-03-14,Factory 9_City E_Type A_2023-03-14
6.319924634296996,Beginner,Factory 9,2023-03-15,Factory 9_City D_Type B_2023-03-15
2.552882731872484,Advanced,Factory 9,2023-03-16,Factory 9_City B_Type B_2023-03-16
9.27509444443574,Advanced,Factory 9,2023-03-17,Factory 9_City D_Type C_2023-03-17
3.6423278724332735,Advanced,Factory 9,2023-03-18,Factory 9_City E_Type B_2023-03-18
9.491240441360056,Intermediate,Factory 9,2023-03-19,Factory 9_City A_Type C_2023-03-19
8.45806422781649,Beginner,Factory 9,2023-03-20,Factory 9_City B_Type A_2023-03-20
2.591711750660431,Intermediate,Factory 9,2023-03-21,Factory 9_City C_Type B_2023-03-21
5.5356639684820586,Advanced,Factory 9,2023-03-22,Factory 9_City B_Type B_2023-03-22
1.0460712984038143,Advanced,Factory 9,2023-03-23,Factory 9_City E_Type C_2023-03-23
7.999093570532265,Beginner,Factory 9,2023-03-24,Factory 9_City B_Type B_2023-03-24
8.12385572599743,Intermediate,Factory 9,2023-03-25,Factory 9_City E_Type B_2023-03-25
1.4276560482291971,Beginner,Factory 9,2023-03-26,Factory 9_City A_Type B_2023-03-26
8.525675061263664,Advanced,Factory 9,2023-03-27,Factory 9_City E_Type A_2023-03-27
8.828754301592102,Intermediate,Factory 9,2023-03-28,Factory 9_City E_Type C_2023-03-28
8.77382592214731,Beginner,Factory 9,2023-03-29,Factory 9_City B_Type C_2023-03-29
4.600581203987846,Intermediate,Factory 9,2023-03-30,Factory 9_City C_Type A_2023-03-30
9.60479075636944,Intermediate,Factory 9,2023-03-31,Factory 9_City B_Type A_2023-03-31
1.630481372284287,Advanced,Factory 9,2023-04-01,Factory 9_City D_Type C_2023-04-01
7.955075302754651,Advanced,Factory 9,2023-04-02,Factory 9_City D_Type B_2023-04-02
4.532576373569556,Intermediate,Factory 9,2023-04-03,Factory 9_City E_Type A_2023-04-03
3.356697888939597,Beginner,Factory 9,2023-04-04,Factory 9_City E_Type C_2023-04-04
4.409820829607337,Beginner,Factory 9,2023-04-05,Factory 9_City E_Type C_2023-04-05
6.822474126007332,Advanced,Factory 9,2023-04-06,Factory 9_City B_Type A_2023-04-06
6.585908461833603,Beginner,Factory 9,2023-04-07,Factory 9_City E_Type B_2023-04-07
5.338913022593438,Intermediate,Factory 9,2023-04-08,Factory 9_City A_Type B_2023-04-08
8.44339303750765,Advanced,Factory 9,2023-04-09,Factory 9_City C_Type B_2023-04-09
3.8714369828271,Intermediate,Factory 9,2023-04-10,Factory 9_City A_Type A_2023-04-10
7.576796974275437,Beginner,Factory 9,2023-04-11,Factory 9_City D_Type B_2023-04-11
7.409163715111386,Beginner,Factory 9,2023-04-12,Factory 9_City A_Type A_2023-04-12
5.153713765958641,Advanced,Factory 9,2023-04-13,Factory 9_City E_Type C_2023-04-13
3.972955038423848,Beginner,Factory 9,2023-04-14,Factory 9_City B_Type B_2023-04-14
4.329305815365975,Beginner,Factory 9,2023-04-15,Factory 9_City B_Type B_2023-04-15
8.134625299501398,Advanced,Factory 9,2023-04-16,Factory 9_City E_Type C_2023-04-16
9.910084742062214,Beginner,Factory 9,2023-04-17,Factory 9_City B_Type B_2023-04-17
3.075373493069238,Advanced,Factory 9,2023-04-18,Factory 9_City B_Type A_2023-04-18
2.195150966136235,Intermediate,Factory 9,2023-04-19,Factory 9_City E_Type A_2023-04-19
8.710819848962629,Intermediate,Factory 9,2023-04-20,Factory 9_City D_Type C_2023-04-20
5.800516548848407,Intermediate,Factory 9,2023-04-21,Factory 9_City C_Type C_2023-04-21
9.21337442234786,Advanced,Factory 9,2023-04-22,Factory 9_City B_Type A_2023-04-22
9.42514249177688,Advanced,Factory 9,2023-04-23,Factory 9_City D_Type B_2023-04-23
4.758116541375403,Advanced,Factory 9,2023-04-24,Factory 9_City B_Type B_2023-04-24
4.5788286866284285,Beginner,Factory 9,2023-04-25,Factory 9_City D_Type A_2023-04-25
8.504237249493212,Beginner,Factory 9,2023-04-26,Factory 9_City C_Type B_2023-04-26
5.1492780188875695,Beginner,Factory 9,2023-04-27,Factory 9_City C_Type B_2023-04-27
3.6372991227163887,Intermediate,Factory 9,2023-04-28,Factory 9_City E_Type B_2023-04-28
6.773575581660203,Advanced,Factory 9,2023-04-29,Factory 9_City A_Type C_2023-04-29
5.787090419115639,Advanced,Factory 9,2023-04-30,Factory 9_City E_Type B_2023-04-30
9.857876929915498,Intermediate,Factory 9,2023-05-01,Factory 9_City D_Type A_2023-05-01
2.4618644172884467,Intermediate,Factory 9,2023-05-02,Factory 9_City B_Type A_2023-05-02
2.2668601498340504,Advanced,Factory 9,2023-05-03,Factory 9_City E_Type A_2023-05-03
5.505906446663804,Advanced,Factory 9,2023-05-04,Factory 9_City E_Type C_2023-05-04
7.789259762451211,Intermediate,Factory 9,2023-05-05,Factory 9_City C_Type B_2023-05-05
9.929834527735034,Intermediate,Factory 9,2023-05-06,Factory 9_City A_Type A_2023-05-06
5.065858091574288,Beginner,Factory 9,2023-05-07,Factory 9_City A_Type A_2023-05-07
7.275810214890808,Beginner,Factory 9,2023-05-08,Factory 9_City C_Type C_2023-05-08
4.321371707207811,Intermediate,Factory 9,2023-05-09,Factory 9_City D_Type A_2023-05-09
1.75504290901796,Intermediate,Factory 9,2023-05-10,Factory 9_City B_Type A_2023-05-10
1.7145496126699589,Beginner,Factory 9,2023-05-11,Factory 9_City D_Type C_2023-05-11
7.159509161616649,Advanced,Factory 9,2023-05-12,Factory 9_City D_Type C_2023-05-12
8.368346154137612,Intermediate,Factory 9,2023-05-13,Factory 9_City A_Type A_2023-05-13
3.3477061167595585,Intermediate,Factory 9,2023-05-14,Factory 9_City D_Type B_2023-05-14
6.891562873516269,Intermediate,Factory 9,2023-05-15,Factory 9_City D_Type A_2023-05-15
9.977732490014274,Advanced,Factory 9,2023-05-16,Factory 9_City E_Type C_2023-05-16
2.120283584280493,Intermediate,Factory 9,2023-05-17,Factory 9_City E_Type B_2023-05-17
2.889678858513694,Advanced,Factory 9,2023-05-18,Factory 9_City D_Type C_2023-05-18
4.742059640020474,Intermediate,Factory 9,2023-05-19,Factory 9_City A_Type C_2023-05-19
2.4386969459002987,Intermediate,Factory 9,2023-05-20,Factory 9_City A_Type A_2023-05-20
9.321291063410852,Intermediate,Factory 9,2023-05-21,Factory 9_City D_Type B_2023-05-21
2.7529325718751227,Advanced,Factory 9,2023-05-22,Factory 9_City A_Type B_2023-05-22
2.706839316274164,Beginner,Factory 9,2023-05-23,Factory 9_City B_Type B_2023-05-23
6.313516227708225,Intermediate,Factory 9,2023-05-24,Factory 9_City A_Type C_2023-05-24
9.07142840354184,Beginner,Factory 9,2023-05-25,Factory 9_City B_Type A_2023-05-25
5.960118403802866,Intermediate,Factory 9,2023-05-26,Factory 9_City D_Type C_2023-05-26
8.12224723155594,Beginner,Factory 9,2023-05-27,Factory 9_City B_Type B_2023-05-27
6.102747410536496,Intermediate,Factory 9,2023-05-28,Factory 9_City E_Type A_2023-05-28
5.120337716812019,Beginner,Factory 9,2023-05-29,Factory 9_City A_Type C_2023-05-29
8.590486638609566,Beginner,Factory 9,2023-05-30,Factory 9_City C_Type A_2023-05-30
5.011531631343613,Beginner,Factory 9,2023-05-31,Factory 9_City B_Type A_2023-05-31
9.621834943985345,Advanced,Factory 9,2023-06-01,Factory 9_City B_Type B_2023-06-01
3.923629794837948,Advanced,Factory 9,2023-06-02,Factory 9_City D_Type C_2023-06-02
8.194141689830946,Advanced,Factory 9,2023-06-03,Factory 9_City E_Type B_2023-06-03
6.807646518822912,Advanced,Factory 9,2023-06-04,Factory 9_City B_Type B_2023-06-04
5.119441091759965,Advanced,Factory 9,2023-06-05,Factory 9_City C_Type C_2023-06-05
7.284890544444198,Advanced,Factory 9,2023-06-06,Factory 9_City C_Type C_2023-06-06
8.707885925531802,Intermediate,Factory 9,2023-06-07,Factory 9_City A_Type B_2023-06-07
1.3693061012133738,Advanced,Factory 9,2023-06-08,Factory 9_City E_Type C_2023-06-08
4.399847020602721,Beginner,Factory 9,2023-06-09,Factory 9_City A_Type C_2023-06-09
1.1560942385936164,Intermediate,Factory 9,2023-06-10,Factory 9_City E_Type A_2023-06-10
9.633804299861032,Intermediate,Factory 9,2023-06-11,Factory 9_City A_Type C_2023-06-11
1.59558488483424,Advanced,Factory 9,2023-06-12,Factory 9_City C_Type A_2023-06-12
8.188814248814412,Beginner,Factory 9,2023-06-13,Factory 9_City B_Type C_2023-06-13
3.797377830718229,Intermediate,Factory 9,2023-06-14,Factory 9_City E_Type A_2023-06-14
2.950679078160912,Intermediate,Factory 9,2023-06-15,Factory 9_City E_Type B_2023-06-15
2.861905077021449,Intermediate,Factory 9,2023-06-16,Factory 9_City E_Type C_2023-06-16
5.180635693095221,Beginner,Factory 9,2023-06-17,Factory 9_City B_Type B_2023-06-17
8.864687356555034,Beginner,Factory 9,2023-06-18,Factory 9_City A_Type A_2023-06-18
2.190014429140865,Advanced,Factory 9,2023-06-19,Factory 9_City A_Type C_2023-06-19
6.77825190400616,Intermediate,Factory 9,2023-06-20,Factory 9_City B_Type C_2023-06-20
5.588767102516221,Beginner,Factory 9,2023-06-21,Factory 9_City D_Type A_2023-06-21
8.700238882903786,Beginner,Factory 9,2023-06-22,Factory 9_City D_Type B_2023-06-22
5.809689337664473,Advanced,Factory 9,2023-06-23,Factory 9_City A_Type B_2023-06-23
3.4879213772356623,Beginner,Factory 9,2023-06-24,Factory 9_City D_Type B_2023-06-24
3.62044318910876,Intermediate,Factory 9,2023-06-25,Factory 9_City C_Type B_2023-06-25
1.0809585310493826,Advanced,Factory 9,2023-06-26,Factory 9_City B_Type A_2023-06-26
2.604409229393303,Intermediate,Factory 9,2023-06-27,Factory 9_City C_Type B_2023-06-27
6.612438372909505,Intermediate,Factory 9,2023-06-28,Factory 9_City B_Type B_2023-06-28
2.6653893784899068,Beginner,Factory 9,2023-06-29,Factory 9_City E_Type B_2023-06-29
7.8928289499119,Intermediate,Factory 9,2023-06-30,Factory 9_City E_Type A_2023-06-30
3.421851337364504,Beginner,Factory 9,2023-07-01,Factory 9_City A_Type A_2023-07-01
8.290084059622904,Advanced,Factory 9,2023-07-02,Factory 9_City C_Type A_2023-07-02
4.141269113904464,Advanced,Factory 9,2023-07-03,Factory 9_City B_Type C_2023-07-03
5.2876751755031055,Advanced,Factory 9,2023-07-04,Factory 9_City D_Type B_2023-07-04
4.034943724165197,Intermediate,Factory 9,2023-07-05,Factory 9_City C_Type B_2023-07-05
8.461706282160693,Advanced,Factory 9,2023-07-06,Factory 9_City B_Type C_2023-07-06
2.9802240086936624,Advanced,Factory 9,2023-07-07,Factory 9_City E_Type C_2023-07-07
4.456285152953409,Beginner,Factory 9,2023-07-08,Factory 9_City D_Type B_2023-07-08
6.963771620725761,Beginner,Factory 9,2023-07-09,Factory 9_City C_Type B_2023-07-09
4.366771121355416,Intermediate,Factory 9,2023-07-10,Factory 9_City C_Type A_2023-07-10
9.215406529804092,Advanced,Factory 9,2023-07-11,Factory 9_City A_Type A_2023-07-11
4.741450381944118,Intermediate,Factory 9,2023-07-12,Factory 9_City B_Type A_2023-07-12
2.532864019412253,Advanced,Factory 9,2023-07-13,Factory 9_City A_Type C_2023-07-13
2.5186241141446315,Beginner,Factory 9,2023-07-14,Factory 9_City D_Type B_2023-07-14
6.831718125291613,Beginner,Factory 9,2023-07-15,Factory 9_City D_Type C_2023-07-15
5.068819717000505,Intermediate,Factory 9,2023-07-16,Factory 9_City A_Type C_2023-07-16
5.258735677605944,Beginner,Factory 9,2023-07-17,Factory 9_City E_Type A_2023-07-17
8.911615779251687,Intermediate,Factory 9,2023-07-18,Factory 9_City B_Type B_2023-07-18
5.785000729203356,Intermediate,Factory 9,2023-07-19,Factory 9_City C_Type A_2023-07-19
9.568063371454702,Advanced,Factory 9,2023-07-20,Factory 9_City E_Type A_2023-07-20
2.8106307379111053,Intermediate,Factory 9,2023-07-21,Factory 9_City D_Type C_2023-07-21
2.567414918490004,Beginner,Factory 9,2023-07-22,Factory 9_City C_Type C_2023-07-22
6.942077102299299,Advanced,Factory 9,2023-07-23,Factory 9_City A_Type B_2023-07-23
7.372197904857527,Intermediate,Factory 9,2023-07-24,Factory 9_City B_Type A_2023-07-24
3.2717118567139,Intermediate,Factory 9,2023-07-25,Factory 9_City D_Type B_2023-07-25
8.305783607803004,Intermediate,Factory 9,2023-07-26,Factory 9_City C_Type A_2023-07-26
5.11488206292258,Advanced,Factory 9,2023-07-27,Factory 9_City D_Type A_2023-07-27
1.4802622064314872,Beginner,Factory 9,2023-07-28,Factory 9_City A_Type B_2023-07-28
6.522539423538919,Intermediate,Factory 9,2023-07-29,Factory 9_City C_Type B_2023-07-29
8.748503235941826,Intermediate,Factory 9,2023-07-30,Factory 9_City E_Type B_2023-07-30
9.913777104103742,Advanced,Factory 9,2023-07-31,Factory 9_City B_Type A_2023-07-31
1.9789421951381505,Intermediate,Factory 9,2023-08-01,Factory 9_City C_Type A_2023-08-01
4.271179151204685,Beginner,Factory 9,2023-08-02,Factory 9_City D_Type A_2023-08-02
3.980233189643372,Beginner,Factory 9,2023-08-03,Factory 9_City C_Type C_2023-08-03
7.363822290584574,Beginner,Factory 9,2023-08-04,Factory 9_City D_Type C_2023-08-04
6.450489905788993,Advanced,Factory 9,2023-08-05,Factory 9_City E_Type C_2023-08-05
5.3447058671001,Advanced,Factory 9,2023-08-06,Factory 9_City C_Type B_2023-08-06
4.415588263617076,Beginner,Factory 9,2023-08-07,Factory 9_City D_Type B_2023-08-07
5.998328671342826,Advanced,Factory 9,2023-08-08,Factory 9_City B_Type B_2023-08-08
7.489588502182968,Intermediate,Factory 9,2023-08-09,Factory 9_City D_Type C_2023-08-09
8.016282381996348,Advanced,Factory 9,2023-08-10,Factory 9_City A_Type C_2023-08-10
9.16763136195584,Beginner,Factory 9,2023-08-11,Factory 9_City A_Type B_2023-08-11
8.547290668209712,Intermediate,Factory 9,2023-08-12,Factory 9_City D_Type C_2023-08-12
6.575825628338398,Advanced,Factory 9,2023-08-13,Factory 9_City A_Type A_2023-08-13
7.9337251330115155,Intermediate,Factory 9,2023-08-14,Factory 9_City D_Type B_2023-08-14
6.312329836615705,Intermediate,Factory 9,2023-08-15,Factory 9_City B_Type C_2023-08-15
6.528457334639569,Intermediate,Factory 9,2023-08-16,Factory 9_City B_Type C_2023-08-16
7.1656858737550575,Beginner,Factory 9,2023-08-17,Factory 9_City D_Type B_2023-08-17
3.6098145928472456,Advanced,Factory 9,2023-08-18,Factory 9_City C_Type C_2023-08-18
8.49977624003345,Intermediate,Factory 9,2023-08-19,Factory 9_City E_Type B_2023-08-19
1.5050419285703716,Beginner,Factory 9,2023-08-20,Factory 9_City E_Type B_2023-08-20
9.863455333696985,Beginner,Factory 9,2023-08-21,Factory 9_City B_Type B_2023-08-21
9.107037956489073,Intermediate,Factory 9,2023-08-22,Factory 9_City E_Type A_2023-08-22
8.074081006854463,Beginner,Factory 9,2023-08-23,Factory 9_City A_Type B_2023-08-23
6.703398843225448,Advanced,Factory 9,2023-08-24,Factory 9_City C_Type A_2023-08-24
8.289088461371787,Beginner,Factory 9,2023-08-25,Factory 9_City A_Type A_2023-08-25
4.464217389859403,Intermediate,Factory 9,2023-08-26,Factory 9_City C_Type B_2023-08-26
3.5904094532761794,Advanced,Factory 9,2023-08-27,Factory 9_City E_Type C_2023-08-27
8.81306169203281,Intermediate,Factory 9,2023-08-28,Factory 9_City C_Type B_2023-08-28
4.2968879007366905,Intermediate,Factory 9,2023-08-29,Factory 9_City C_Type C_2023-08-29
3.556614226351756,Intermediate,Factory 9,2023-08-30,Factory 9_City B_Type C_2023-08-30
2.7509386684678545,Beginner,Factory 9,2023-08-31,Factory 9_City C_Type C_2023-08-31
9.66920229849013,Beginner,Factory 9,2023-09-01,Factory 9_City D_Type C_2023-09-01
4.532725274668868,Intermediate,Factory 9,2023-09-02,Factory 9_City D_Type C_2023-09-02
8.322826224031305,Advanced,Factory 9,2023-09-03,Factory 9_City A_Type A_2023-09-03
2.772480160346791,Beginner,Factory 9,2023-09-04,Factory 9_City E_Type A_2023-09-04
7.694760808246551,Beginner,Factory 9,2023-09-05,Factory 9_City E_Type C_2023-09-05
2.069844330305405,Beginner,Factory 9,2023-09-06,Factory 9_City E_Type C_2023-09-06
2.0803703739584547,Advanced,Factory 9,2023-09-07,Factory 9_City D_Type B_2023-09-07
4.138653593042102,Intermediate,Factory 9,2023-09-08,Factory 9_City B_Type C_2023-09-08
3.57697307659187,Intermediate,Factory 9,2023-09-09,Factory 9_City E_Type B_2023-09-09
7.124244360969784,Beginner,Factory 9,2023-09-10,Factory 9_City B_Type B_2023-09-10
8.921705885260439,Intermediate,Factory 9,2023-09-11,Factory 9_City C_Type B_2023-09-11
2.351069932815805,Intermediate,Factory 9,2023-09-12,Factory 9_City A_Type A_2023-09-12
9.56824325728964,Beginner,Factory 9,2023-09-13,Factory 9_City B_Type C_2023-09-13
6.807651371226217,Intermediate,Factory 9,2023-09-14,Factory 9_City B_Type B_2023-09-14
9.618473481110282,Beginner,Factory 9,2023-09-15,Factory 9_City D_Type A_2023-09-15
5.528841269351708,Beginner,Factory 9,2023-09-16,Factory 9_City A_Type A_2023-09-16
1.4676999659050396,Advanced,Factory 9,2023-09-17,Factory 9_City C_Type A_2023-09-17
7.482444619238301,Intermediate,Factory 9,2023-09-18,Factory 9_City D_Type C_2023-09-18
4.866625759989722,Beginner,Factory 9,2023-09-19,Factory 9_City B_Type A_2023-09-19
4.099308653599689,Beginner,Factory 9,2023-09-20,Factory 9_City A_Type C_2023-09-20
6.43777654658513,Beginner,Factory 9,2023-09-21,Factory 9_City A_Type B_2023-09-21
6.353723648376658,Intermediate,Factory 9,2023-09-22,Factory 9_City D_Type B_2023-09-22
2.2790769963740662,Advanced,Factory 9,2023-09-23,Factory 9_City E_Type B_2023-09-23
6.8944327947939374,Intermediate,Factory 9,2023-09-24,Factory 9_City B_Type A_2023-09-24
6.678242674887142,Intermediate,Factory 9,2023-09-25,Factory 9_City C_Type C_2023-09-25
4.458507877268626,Intermediate,Factory 9,2023-09-26,Factory 9_City B_Type A_2023-09-26
7.491300733739649,Advanced,Factory 9,2023-09-27,Factory 9_City C_Type A_2023-09-27
4.249304927369344,Advanced,Factory 9,2023-09-28,Factory 9_City E_Type B_2023-09-28
8.676839166006914,Intermediate,Factory 9,2023-09-29,Factory 9_City A_Type C_2023-09-29
2.8330310469227085,Beginner,Factory 9,2023-09-30,Factory 9_City A_Type A_2023-09-30
5.06960160663887,Beginner,Factory 9,2023-10-01,Factory 9_City E_Type B_2023-10-01
6.801469574501381,Intermediate,Factory 9,2023-10-02,Factory 9_City A_Type B_2023-10-02
2.845645083760128,Intermediate,Factory 9,2023-10-03,Factory 9_City A_Type C_2023-10-03
5.070225518584898,Beginner,Factory 9,2023-10-04,Factory 9_City E_Type B_2023-10-04
4.91255280754451,Advanced,Factory 9,2023-10-05,Factory 9_City C_Type B_2023-10-05
1.4284897076430418,Beginner,Factory 9,2023-10-06,Factory 9_City E_Type C_2023-10-06
6.552618350971193,Intermediate,Factory 9,2023-10-07,Factory 9_City D_Type C_2023-10-07
9.829925931489305,Advanced,Factory 9,2023-10-08,Factory 9_City B_Type A_2023-10-08
8.886185501743384,Beginner,Factory 9,2023-10-09,Factory 9_City A_Type B_2023-10-09
4.458501865786832,Beginner,Factory 9,2023-10-10,Factory 9_City C_Type B_2023-10-10
7.649003399408143,Intermediate,Factory 9,2023-10-11,Factory 9_City A_Type A_2023-10-11
4.322940205654855,Advanced,Factory 9,2023-10-12,Factory 9_City E_Type B_2023-10-12
1.5665613454007874,Beginner,Factory 9,2023-10-13,Factory 9_City E_Type C_2023-10-13
3.105788611977605,Advanced,Factory 9,2023-10-14,Factory 9_City A_Type A_2023-10-14
1.410448588192851,Advanced,Factory 9,2023-10-15,Factory 9_City D_Type A_2023-10-15
7.089277351204098,Advanced,Factory 9,2023-10-16,Factory 9_City D_Type A_2023-10-16
