factory,location,date,machine_type,machine_utilization_pcnt,machine_downtime_hours,machine_age_years,cycle_time_minutes,energy_consumption_kwh,energy_efficiency_rating,co2_emissions_kg,factory_machine
Factory 8,City E,2023-07-29,Type C,79.43568008989875,7.237260786947885,6,5.762964710839713,332.48961673263574,D,110.72447774029696,Factory 8_City E_Type C_2023-07-29
Factory 8,City C,2023-07-30,Type C,91.0930098729644,3.108593692453698,10,9.755997045395006,218.7748243224276,B,50.81204861787991,Factory 8_City C_Type C_2023-07-30
Factory 8,City A,2023-07-31,Type B,84.80752217052044,7.908892160291964,2,5.817120113073566,425.6890042355877,D,179.59226109459465,Factory 8_City A_Type B_2023-07-31
Factory 8,City E,2023-08-01,Type B,83.29635646815476,3.197767483866402,7,8.766627775941817,418.5836265937642,C,164.82442509449174,Factory 8_City E_Type B_2023-08-01
Factory 8,City A,2023-08-02,Type A,88.00085985465736,7.658825514986771,8,11.22979358912807,168.0575926169515,C,110.93874600433534,Factory 8_City A_Type A_2023-08-02
Factory 8,City C,2023-08-03,Type A,78.97547699659111,3.921078380624357,6,14.63635122496684,404.1861404751083,C,53.31688756417138,Factory 8_City C_Type A_2023-08-03
Factory 8,City D,2023-08-04,Type C,83.53824054833936,4.913371098805198,1,8.890294352144792,151.5656357516713,B,190.20854804475027,Factory 8_City D_Type C_2023-08-04
Factory 8,City D,2023-08-05,Type C,77.71295549048203,0.8292162008081121,3,8.253223967949832,107.27729081560416,B,144.87214491598482,Factory 8_City D_Type C_2023-08-05
Factory 8,City A,2023-08-06,Type B,86.78842430964261,2.189321891801817,6,11.19047521747136,347.6984357015156,C,195.519058024868,Factory 8_City A_Type B_2023-08-06
Factory 8,City D,2023-08-07,Type C,83.09802352381217,7.91378421871688,3,8.17105914020992,286.90035839228824,A,148.93214306378633,Factory 8_City D_Type C_2023-08-07
Factory 8,City D,2023-08-08,Type C,89.83845265171877,6.4854731706134885,8,8.839906561376905,161.93827098619388,D,98.5580046241725,Factory 8_City D_Type C_2023-08-08
Factory 8,City B,2023-08-09,Type A,82.5945511480111,6.452686755482272,12,5.868209670704999,496.537584517453,B,143.92855177796315,Factory 8_City B_Type A_2023-08-09
Factory 8,City C,2023-08-10,Type A,92.09558021417504,1.4550123119643823,13,10.745865875720831,124.10579181595068,B,171.24757433585944,Factory 8_City C_Type A_2023-08-10
Factory 8,City A,2023-08-11,Type B,83.92339933617755,0.4346230409848539,14,6.507152198594892,493.4215183926848,B,111.61767467085524,Factory 8_City A_Type B_2023-08-11
Factory 8,City B,2023-08-12,Type C,81.53309271243931,3.901240192126045,6,10.520481591867036,242.91447946096,C,55.60059101388435,Factory 8_City B_Type C_2023-08-12
Factory 8,City E,2023-08-13,Type C,72.18699882019385,5.600167300496503,2,6.283946631401096,498.9407303517994,B,75.2934292710905,Factory 8_City E_Type C_2023-08-13
Factory 8,City D,2023-08-14,Type A,70.86853583003686,0.3115232202431528,12,5.416386317241377,137.14613857392732,D,97.44072109665863,Factory 8_City D_Type A_2023-08-14
Factory 8,City A,2023-08-15,Type B,70.68360754949185,2.396319016942197,7,8.300105925538762,276.7189679447776,B,68.75003486959824,Factory 8_City A_Type B_2023-08-15
Factory 8,City A,2023-08-16,Type C,87.29372019548576,4.66919063811301,6,8.847744582159667,256.48937119655506,A,138.34287521729112,Factory 8_City A_Type C_2023-08-16
Factory 8,City A,2023-08-17,Type A,73.15419536806766,6.805799930937818,13,11.945058320417305,347.9224351357881,D,130.27731297960474,Factory 8_City A_Type A_2023-08-17
Factory 8,City A,2023-08-18,Type A,93.5718275202954,1.628154057887083,14,7.823028869984709,219.34157402471376,A,151.41843771673763,Factory 8_City A_Type A_2023-08-18
Factory 8,City C,2023-08-19,Type B,89.07666593816963,1.1449738288835407,12,5.368978761752562,353.6250330544578,B,81.32111057182901,Factory 8_City C_Type B_2023-08-19
Factory 8,City A,2023-08-20,Type B,88.18596272152709,6.546692702762644,2,7.259621970901689,293.31275384081755,C,99.4220382158122,Factory 8_City A_Type B_2023-08-20
Factory 8,City B,2023-08-21,Type C,72.14334742592102,1.8249550859121824,5,5.876393512150293,197.37438113370135,D,182.55867361020108,Factory 8_City B_Type C_2023-08-21
Factory 8,City E,2023-08-22,Type A,76.75464464416237,2.9590244448596144,4,11.799872067971112,308.357792668554,B,140.2035634029429,Factory 8_City E_Type A_2023-08-22
Factory 8,City C,2023-08-23,Type C,92.56745712685635,0.0478865782441637,9,5.544794908867208,132.16930786778,C,119.78791747800972,Factory 8_City C_Type C_2023-08-23
Factory 8,City C,2023-08-24,Type B,82.51045143902277,1.4280816342963574,9,8.46820575235381,220.2904292654869,D,151.19670644724383,Factory 8_City C_Type B_2023-08-24
Factory 8,City E,2023-08-25,Type C,70.46577592296562,4.442911062643437,4,13.081669925197914,381.116100445952,D,112.83679186267072,Factory 8_City E_Type C_2023-08-25
Factory 8,City A,2023-08-26,Type C,78.14989342267624,0.2946440354667103,5,11.836766019803886,185.7888892928364,B,182.8850280739126,Factory 8_City A_Type C_2023-08-26
Factory 8,City E,2023-08-27,Type B,71.74255157868093,3.2674609749291976,2,14.67413440494189,354.9985228264029,D,173.447529740943,Factory 8_City E_Type B_2023-08-27
Factory 8,City C,2023-08-28,Type B,94.43616460213354,1.903593509055796,7,12.058849264886552,363.1663839400776,B,73.60589082966997,Factory 8_City C_Type B_2023-08-28
Factory 8,City A,2023-08-29,Type A,93.5993958237458,6.72375998811209,11,12.036307261702738,377.3568596504181,C,115.30244366757564,Factory 8_City A_Type A_2023-08-29
Factory 8,City A,2023-08-30,Type A,87.21002511161713,4.758384801506013,5,6.314960492772376,125.04957869187524,D,118.02456707828031,Factory 8_City A_Type A_2023-08-30
Factory 8,City B,2023-08-31,Type A,83.01281293277923,0.2571952714626393,14,13.498917160952995,279.6006442009573,B,157.00757618244455,Factory 8_City B_Type A_2023-08-31
Factory 8,City E,2023-09-01,Type B,77.92699342427653,2.2927063334611386,1,8.587012827986117,354.6883183535772,B,65.35264077705145,Factory 8_City E_Type B_2023-09-01
Factory 8,City E,2023-09-02,Type B,84.68643596361034,1.6690423491879027,7,8.212249323239021,299.07399723203923,C,191.0100619846458,Factory 8_City E_Type B_2023-09-02
Factory 8,City D,2023-09-03,Type B,70.37370086432398,6.80916177126511,3,12.52876437316287,279.8655433001155,B,75.42132377749694,Factory 8_City D_Type B_2023-09-03
Factory 8,City D,2023-09-04,Type C,85.21480661701412,5.548469667937808,8,13.373414880900109,480.7038081099501,C,181.6224243893737,Factory 8_City D_Type C_2023-09-04
Factory 8,City B,2023-09-05,Type C,78.5743901041859,5.989106641754783,12,13.55318155245047,167.62560699870562,C,139.34005604698444,Factory 8_City B_Type C_2023-09-05
Factory 8,City C,2023-09-06,Type C,94.31294125641152,7.539311126251493,14,10.175152249448598,215.7187013935997,D,118.40570023040392,Factory 8_City C_Type C_2023-09-06
Factory 8,City E,2023-09-07,Type B,78.05157939385681,2.965625242910248,9,11.280848429382406,103.39569955755908,B,143.05359241625757,Factory 8_City E_Type B_2023-09-07
Factory 8,City B,2023-09-08,Type B,93.26491766248114,5.287963652731428,7,11.84503479039147,477.8795605023464,B,171.28618535816733,Factory 8_City B_Type B_2023-09-08
Factory 8,City D,2023-09-09,Type B,73.64410056495132,3.7713961164644223,5,8.774927319458968,190.50235486800312,A,170.28686756680116,Factory 8_City D_Type B_2023-09-09
Factory 8,City A,2023-09-10,Type A,87.68075544893085,1.138947097292787,8,10.945045689824756,474.89105300541536,D,75.67369433548718,Factory 8_City A_Type A_2023-09-10
Factory 8,City C,2023-09-11,Type B,82.3117393737549,3.8855243234540753,1,11.47382547312994,470.3063073537573,A,95.88822838666336,Factory 8_City C_Type B_2023-09-11
Factory 8,City D,2023-09-12,Type A,73.57044150550178,6.193869071322642,12,14.355966215288076,442.3546593306013,C,184.21802098594688,Factory 8_City D_Type A_2023-09-12
Factory 8,City E,2023-09-13,Type C,87.74628624524672,6.947818683976043,14,11.158528709731044,412.2309193571909,B,180.7437753948548,Factory 8_City E_Type C_2023-09-13
Factory 8,City B,2023-09-14,Type A,80.41871462278061,3.9620938798584655,4,7.121712748734153,153.91405682880105,B,191.4227729704368,Factory 8_City B_Type A_2023-09-14
Factory 8,City D,2023-09-15,Type A,90.34348439278192,0.8821028312443735,8,10.854360817691903,345.6627805951988,B,186.82530076743947,Factory 8_City D_Type A_2023-09-15
Factory 8,City A,2023-09-16,Type B,80.34873763474346,4.106359765017343,7,14.728028836057144,259.0387212407984,B,165.93022679549358,Factory 8_City A_Type B_2023-09-16
Factory 8,City A,2023-09-17,Type B,89.2525979427579,6.332108310511237,1,7.74745394355468,307.3477733026606,C,183.63861297137416,Factory 8_City A_Type B_2023-09-17
Factory 8,City C,2023-09-18,Type B,82.73168147778918,5.031539219894213,11,14.39866658295248,107.60219735376428,D,68.25321840627004,Factory 8_City C_Type B_2023-09-18
Factory 8,City A,2023-09-19,Type C,90.5761634899817,1.1134104545878962,8,8.520327999164838,257.0775637830321,D,165.32176123331118,Factory 8_City A_Type C_2023-09-19
Factory 8,City C,2023-09-20,Type B,84.1818942464301,1.537120292799056,3,11.52356048043158,379.9574242079894,C,117.17788279350512,Factory 8_City C_Type B_2023-09-20
Factory 8,City C,2023-09-21,Type B,89.85584532897968,0.0558491143452375,10,10.416815466401577,238.22282710720083,B,137.34192560333776,Factory 8_City C_Type B_2023-09-21
Factory 8,City B,2023-09-22,Type A,93.01944872917602,3.0742124513311904,9,14.799889416109378,485.3143502590097,C,89.8151648841771,Factory 8_City B_Type A_2023-09-22
Factory 8,City D,2023-09-23,Type B,78.48556659173704,0.6105685647964636,3,9.264923256919005,173.79393205318308,A,148.30119441446493,Factory 8_City D_Type B_2023-09-23
Factory 8,City A,2023-09-24,Type B,77.2368001787368,0.9096842445875436,1,11.255568521927042,164.22355506596,A,117.86036081488136,Factory 8_City A_Type B_2023-09-24
Factory 8,City A,2023-09-25,Type A,81.42388545478521,7.602563020145427,7,13.217124299654818,465.51461493812985,D,126.91915789752392,Factory 8_City A_Type A_2023-09-25
Factory 8,City B,2023-09-26,Type B,79.06278363969712,0.4929864052590007,11,7.6832651474703075,360.63754702324434,B,134.05673805423123,Factory 8_City B_Type B_2023-09-26
Factory 8,City A,2023-09-27,Type A,70.84448712550022,2.5981249023398965,11,13.064563462240391,196.02512064156133,B,194.32686779692827,Factory 8_City A_Type A_2023-09-27
Factory 8,City C,2023-09-28,Type B,80.02832038835125,7.73835294449903,12,10.606719947430625,242.20655577737008,C,139.92793000589148,Factory 8_City C_Type B_2023-09-28
Factory 8,City D,2023-09-29,Type B,76.72157310279724,2.1463727880670422,13,9.144021068450904,341.5806743455299,B,150.8611503934123,Factory 8_City D_Type B_2023-09-29
Factory 8,City A,2023-09-30,Type B,94.02276577981353,5.026920362382022,9,9.597782911522136,298.19460479858344,C,176.52619560839352,Factory 8_City A_Type B_2023-09-30
Factory 8,City D,2023-10-01,Type A,93.76024833242349,4.77069416299459,8,5.812935893992157,298.88032472573474,A,188.25717531920867,Factory 8_City D_Type A_2023-10-01
Factory 8,City C,2023-10-02,Type B,73.80146038581825,1.8356423275771503,14,14.381529184151088,192.2849352362273,A,196.83529931094532,Factory 8_City C_Type B_2023-10-02
Factory 8,City C,2023-10-03,Type B,73.29202377682992,0.2943721781916668,11,7.7841259434457,252.7138116132843,A,111.96484725099003,Factory 8_City C_Type B_2023-10-03
Factory 8,City A,2023-10-04,Type A,86.7117121354813,2.970258385146548,6,5.29003902960277,236.3349803105792,D,157.71226510685997,Factory 8_City A_Type A_2023-10-04
Factory 8,City B,2023-10-05,Type B,90.9668280647083,0.4429813513294371,9,13.909352230076358,140.3513213474129,A,92.66441497008358,Factory 8_City B_Type B_2023-10-05
Factory 8,City D,2023-10-06,Type B,91.38490461031792,6.249359513174424,9,5.974268828924489,285.93185263071325,C,123.6152847000058,Factory 8_City D_Type B_2023-10-06
Factory 8,City C,2023-10-07,Type A,74.13645683943042,3.582803443770548,9,12.452162776156523,175.60146620824182,A,60.3906288744038,Factory 8_City C_Type A_2023-10-07
Factory 8,City A,2023-10-08,Type A,76.55405394746414,3.1479102853839667,4,8.91517080111242,215.84633538123524,A,69.22070679362761,Factory 8_City A_Type A_2023-10-08
Factory 8,City C,2023-10-09,Type B,75.9665686935257,1.2426081409869498,5,12.984838237117923,461.2172243863302,C,122.56467030598913,Factory 8_City C_Type B_2023-10-09
Factory 8,City A,2023-10-10,Type A,77.24786945882778,0.0144991476304952,3,14.83162213267626,387.6988857629781,C,189.2686917848336,Factory 8_City A_Type A_2023-10-10
Factory 8,City E,2023-10-11,Type B,71.22957121098705,3.029678196522342,8,14.481485448131778,266.06436622527326,A,172.84688126080272,Factory 8_City E_Type B_2023-10-11
Factory 8,City C,2023-10-12,Type B,93.5463346774701,5.486532552992279,14,7.031815437810062,214.48062064565227,B,66.7651016937664,Factory 8_City C_Type B_2023-10-12
Factory 8,City E,2023-10-13,Type A,94.39178256939582,0.1391946684199894,1,10.73651796007669,103.8760457584881,D,130.0124128703266,Factory 8_City E_Type A_2023-10-13
Factory 8,City D,2023-10-14,Type B,78.02238081404549,4.171436805344244,14,13.479774891497978,245.96027346822837,D,158.41027039214327,Factory 8_City D_Type B_2023-10-14
Factory 8,City C,2023-10-15,Type C,94.57305740224342,1.4248067671016775,8,6.008882974158004,208.8170274096979,B,52.53944422509304,Factory 8_City C_Type C_2023-10-15
Factory 8,City A,2023-10-16,Type A,70.85112275669749,3.3000182545018912,6,5.556212339000469,106.6509224904089,A,128.9601448908029,Factory 8_City A_Type A_2023-10-16
Factory 8,City C,2023-10-17,Type B,71.74325626554884,5.174930955204352,14,8.118556086127395,234.01863798655776,B,173.07099126238586,Factory 8_City C_Type B_2023-10-17
Factory 8,City D,2023-10-18,Type C,81.97836677442943,5.7316827887745285,14,5.653391355117583,416.3602952443495,B,165.9490615858831,Factory 8_City D_Type C_2023-10-18
Factory 8,City E,2023-10-19,Type C,88.88232075803228,5.801096206030675,2,11.947925338696836,211.47341795671156,D,140.46266259918104,Factory 8_City E_Type C_2023-10-19
Factory 8,City D,2023-10-20,Type B,72.36597371854984,6.758224479175634,5,7.966955555864517,184.2816167014901,B,97.68429132998416,Factory 8_City D_Type B_2023-10-20
Factory 8,City D,2023-10-21,Type A,86.5513278749061,2.5057074281711484,4,14.186259436863578,346.0483276893625,B,79.1411368784339,Factory 8_City D_Type A_2023-10-21
Factory 8,City E,2023-10-22,Type A,84.2104133904291,5.87388818920064,3,8.561508878407842,134.85067048591134,A,130.39582373912054,Factory 8_City E_Type A_2023-10-22
Factory 8,City E,2023-10-23,Type B,78.12381132452998,1.165170335407863,4,11.155275737308912,357.55424493758863,C,123.64779164914762,Factory 8_City E_Type B_2023-10-23
Factory 8,City A,2023-10-24,Type C,85.79966651328922,4.999702059609119,3,12.820017988689676,481.28642691775553,B,74.03212027932862,Factory 8_City A_Type C_2023-10-24
Factory 8,City B,2023-10-25,Type A,70.84176903891834,3.5523679738979057,6,11.836919469416827,446.8213901218736,D,124.42335133913204,Factory 8_City B_Type A_2023-10-25
Factory 8,City B,2023-10-26,Type A,93.7743705373239,7.249252419182738,12,11.47139536527076,359.85313986054695,B,60.87821350332977,Factory 8_City B_Type A_2023-10-26
Factory 8,City D,2023-10-27,Type A,93.03681755122456,4.1393892225402045,1,7.288979765730219,125.16421744419212,B,131.2444108903718,Factory 8_City D_Type A_2023-10-27
Factory 8,City B,2023-10-28,Type A,91.34375369450132,6.553370631459273,13,12.603340337260828,147.2661679887437,C,165.5256269986819,Factory 8_City B_Type A_2023-10-28
Factory 8,City D,2023-10-29,Type A,88.24515851638647,0.058018196968832,12,14.743895844654112,462.8067431908222,C,143.4189590545749,Factory 8_City D_Type A_2023-10-29
Factory 8,City E,2023-10-30,Type C,92.3053265050258,5.699085131992797,12,8.361859583687222,498.9525654923506,A,111.39929901274137,Factory 8_City E_Type C_2023-10-30
Factory 8,City E,2023-10-31,Type C,91.03581500513816,6.497996128888655,10,8.894063133128663,205.6535895832932,B,195.64144481095525,Factory 8_City E_Type C_2023-10-31
Factory 8,City B,2023-11-01,Type A,75.01342021752245,6.815293970570666,8,13.948660215431651,115.14725602425484,A,105.45882325828352,Factory 8_City B_Type A_2023-11-01
Factory 8,City D,2023-11-02,Type A,88.58976339213868,6.342436006803512,14,13.859894925012046,381.9903673693811,A,56.09524754767222,Factory 8_City D_Type A_2023-11-02
Factory 8,City E,2023-11-03,Type C,74.97805326075444,3.962927043132538,10,9.804184004116586,194.83241800548532,B,179.7223766750259,Factory 8_City E_Type C_2023-11-03
Factory 8,City C,2023-11-04,Type C,94.35567092245928,4.213925634095751,8,5.505080467722273,344.5106332264627,B,114.70751212933786,Factory 8_City C_Type C_2023-11-04
Factory 8,City D,2023-11-05,Type B,89.64073957052777,1.1640915297213017,2,7.096839275005852,192.4819004219343,B,190.90539081719345,Factory 8_City D_Type B_2023-11-05
Factory 8,City C,2023-11-06,Type A,71.20068690481887,7.50917112441369,12,7.888316511449048,493.0886329085286,A,106.0978138596476,Factory 8_City C_Type A_2023-11-06
Factory 8,City E,2023-11-07,Type C,73.66064808946798,0.8171206730196161,7,13.112936926672552,106.77122859270597,A,109.82471371805627,Factory 8_City E_Type C_2023-11-07
Factory 8,City A,2023-11-08,Type A,75.50900950126791,3.5122929067873496,13,9.865123087808556,195.8511912415672,C,119.28397370578594,Factory 8_City A_Type A_2023-11-08
Factory 8,City B,2023-11-09,Type A,80.9718031262262,0.1804881586544242,11,12.390625237018742,379.3446484623151,B,172.2998260830754,Factory 8_City B_Type A_2023-11-09
Factory 8,City E,2023-11-10,Type A,76.36098785101181,1.432172333126058,4,12.368922000130857,277.7743258518507,C,181.97338051583,Factory 8_City E_Type A_2023-11-10
Factory 8,City C,2023-11-11,Type C,77.80068421419682,0.0933094389028212,12,10.76422138380379,174.45977584915764,D,91.70747513698596,Factory 8_City C_Type C_2023-11-11
Factory 8,City A,2023-11-12,Type A,80.6120826494723,4.505639191868788,1,9.967681391733496,252.84202202341973,D,151.6654486215495,Factory 8_City A_Type A_2023-11-12
Factory 8,City B,2023-11-13,Type B,74.50458359068315,2.7978622485564584,14,8.468807819546345,318.9117526380938,B,67.44268046401533,Factory 8_City B_Type B_2023-11-13
Factory 8,City A,2023-11-14,Type A,74.85787073877637,4.192391429646842,8,14.718943983880616,331.1797731570938,C,107.67195797609656,Factory 8_City A_Type A_2023-11-14
Factory 8,City E,2023-11-15,Type A,85.82607066258979,1.5310082941398306,1,8.331294820387587,449.451938674185,D,50.31760066322785,Factory 8_City E_Type A_2023-11-15
Factory 8,City C,2023-11-16,Type B,82.92916789053905,5.764429173418779,4,7.758664729638848,240.01590586992924,C,83.24794328618287,Factory 8_City C_Type B_2023-11-16
Factory 8,City B,2023-11-17,Type A,85.71186282324142,2.879566431787831,3,13.178605699463963,317.84950001500147,D,111.73932866556686,Factory 8_City B_Type A_2023-11-17
Factory 8,City B,2023-11-18,Type C,71.33389445209446,7.059508799849365,10,11.142746151988195,268.8841562697147,A,151.90095071431074,Factory 8_City B_Type C_2023-11-18
Factory 8,City A,2023-11-19,Type A,81.89574857911423,1.1008742335951984,5,9.331510247733435,268.79986613209246,D,199.17751330897732,Factory 8_City A_Type A_2023-11-19
Factory 8,City E,2023-11-20,Type A,82.74587034768889,1.6198355188324438,12,10.36272938394782,443.7818518814263,D,90.556959397643,Factory 8_City E_Type A_2023-11-20
Factory 8,City D,2023-11-21,Type A,83.3161869488755,2.6269490352462705,4,8.023978517123908,313.3496877737971,A,111.56717480866742,Factory 8_City D_Type A_2023-11-21
Factory 8,City C,2023-11-22,Type B,76.38586196733333,2.6143486835725183,6,8.731709768241434,460.2379256780705,C,94.79642155913952,Factory 8_City C_Type B_2023-11-22
Factory 8,City B,2023-11-23,Type A,81.76464128876307,1.2907673985211838,3,7.339175496161644,384.9465975963705,C,116.5246435964864,Factory 8_City B_Type A_2023-11-23
Factory 8,City A,2023-11-24,Type C,80.4680817968665,1.0593818256405312,13,7.352870587904134,440.6872215209246,C,86.24472667520521,Factory 8_City A_Type C_2023-11-24
Factory 8,City A,2023-11-25,Type B,91.94099408964044,5.088477223624705,1,9.564461814201682,197.54123582707197,D,88.96537209300327,Factory 8_City A_Type B_2023-11-25
Factory 8,City B,2023-11-26,Type B,73.3839414813852,6.829953499391832,14,7.542207898081386,333.37357509106255,D,111.3115816185398,Factory 8_City B_Type B_2023-11-26
Factory 8,City C,2023-11-27,Type B,93.40457033045828,0.5017320609129712,6,11.416947058017133,166.74219851055395,A,181.934837449957,Factory 8_City C_Type B_2023-11-27
Factory 8,City E,2023-11-28,Type C,80.13796236911536,5.388937924458495,9,9.828871341918948,404.0557977578663,C,104.91113005460711,Factory 8_City E_Type C_2023-11-28
Factory 8,City C,2023-11-29,Type B,84.88637969465084,4.332095786011173,6,9.210735575840989,362.36960435979086,C,191.6521156672544,Factory 8_City C_Type B_2023-11-29
Factory 8,City A,2023-11-30,Type C,83.70313909388658,0.4410255077834915,9,5.410214356505694,463.4238576116651,D,86.85250756997705,Factory 8_City A_Type C_2023-11-30
Factory 8,City C,2023-12-01,Type C,75.4164365160295,3.273339696186741,10,10.859740932754091,436.99514237267147,D,126.0669406022984,Factory 8_City C_Type C_2023-12-01
Factory 8,City E,2023-12-02,Type B,88.80765173554603,0.7585856763468763,13,8.135239918162343,431.0434792544801,A,121.8534493995996,Factory 8_City E_Type B_2023-12-02
Factory 8,City C,2023-12-03,Type A,70.02181394531476,2.227099764855147,1,9.838952984103832,352.406205932881,B,173.11009593817352,Factory 8_City C_Type A_2023-12-03
Factory 8,City D,2023-12-04,Type C,88.2355534660887,0.2675922735270308,12,6.625703042015807,449.7178797513584,C,183.8504043287735,Factory 8_City D_Type C_2023-12-04
Factory 8,City B,2023-12-05,Type C,85.99404293686567,6.736458469893612,13,11.821927355252344,324.8420779605831,A,148.84400171194662,Factory 8_City B_Type C_2023-12-05
Factory 8,City A,2023-12-06,Type A,85.43704545590984,0.0754171859487451,10,13.453429957141314,201.21468364913028,D,95.1370022756132,Factory 8_City A_Type A_2023-12-06
Factory 8,City B,2023-12-07,Type A,75.14853486169068,0.7120207050811649,8,6.955484667361135,244.9992709968517,D,56.10106544960229,Factory 8_City B_Type A_2023-12-07
Factory 8,City E,2023-12-08,Type C,75.10100045946285,5.681180937578656,1,10.102855414405925,231.4859946555493,C,191.1819856475105,Factory 8_City E_Type C_2023-12-08
Factory 8,City C,2023-12-09,Type C,91.14658643138291,1.5157130543032826,7,14.602268933900127,498.0613752228003,C,189.1388834923112,Factory 8_City C_Type C_2023-12-09
Factory 8,City A,2023-12-10,Type A,94.34555683228098,1.9651455125848951,12,10.09741403148506,182.00382177372325,C,185.739413994491,Factory 8_City A_Type A_2023-12-10
Factory 8,City C,2023-12-11,Type C,84.64725933375166,7.613362376363572,8,13.364125340085607,212.49401649472605,C,50.25694447936127,Factory 8_City C_Type C_2023-12-11
Factory 8,City C,2023-12-12,Type C,84.19507943857532,3.658323614627891,14,6.001916020005023,334.7656891452199,A,50.24413552854697,Factory 8_City C_Type C_2023-12-12
Factory 8,City A,2023-12-13,Type A,87.70847038983896,0.8344829902821242,13,8.154678685644212,451.2520056202477,A,185.14811758500645,Factory 8_City A_Type A_2023-12-13
Factory 8,City B,2023-12-14,Type A,93.50351647849286,2.48689786217383,1,8.081849548609096,211.7872307389026,A,145.7458244882013,Factory 8_City B_Type A_2023-12-14
Factory 8,City C,2023-12-15,Type A,92.68775035401192,0.8100337680858001,13,11.185506407577828,240.01162596222665,B,123.30256640590684,Factory 8_City C_Type A_2023-12-15
Factory 8,City E,2023-12-16,Type B,93.40121039736717,4.367330510597551,2,5.516481748388244,189.6553262540092,C,126.13590560788226,Factory 8_City E_Type B_2023-12-16
Factory 8,City E,2023-12-17,Type B,72.83168952430489,5.502416186213396,9,11.560805738320898,215.12587641760484,A,145.4994184852002,Factory 8_City E_Type B_2023-12-17
Factory 8,City C,2023-12-18,Type C,86.62455756909799,3.589955480870064,8,12.00657859856647,185.14352905593347,A,154.66899461103026,Factory 8_City C_Type C_2023-12-18
Factory 8,City D,2023-12-19,Type B,75.03065469762835,3.822310905006736,10,6.9299107040025145,219.89989557562637,D,184.22604212102115,Factory 8_City D_Type B_2023-12-19
Factory 8,City E,2023-12-20,Type B,85.89547897305418,0.5641642841061341,13,8.240400971223949,304.2735400175295,C,146.79034850182651,Factory 8_City E_Type B_2023-12-20
Factory 8,City A,2023-12-21,Type B,72.05224679577282,7.03716200596738,9,6.676590239281803,328.9814479939629,C,103.51775680969612,Factory 8_City A_Type B_2023-12-21
Factory 8,City A,2023-12-22,Type B,73.68198509891167,4.421645668436995,10,6.057862343607193,113.78908795666229,A,92.8033733084631,Factory 8_City A_Type B_2023-12-22
Factory 8,City C,2023-12-23,Type A,81.09578686792993,1.7112750893187094,11,8.68946879776895,490.85970388960885,D,117.21162341484848,Factory 8_City C_Type A_2023-12-23
Factory 8,City E,2023-12-24,Type B,71.72062374673844,7.518224966759523,5,13.22731951195336,114.32291912299335,A,79.06687551054688,Factory 8_City E_Type B_2023-12-24
Factory 8,City E,2023-12-25,Type A,71.48156216748119,3.4333721472555725,2,8.377861089747388,274.73533071357326,D,86.80067824412168,Factory 8_City E_Type A_2023-12-25
Factory 8,City B,2023-12-26,Type B,88.91344374433866,3.704932383880977,10,9.72575323672834,337.01907160487553,A,162.50861533132615,Factory 8_City B_Type B_2023-12-26
Factory 8,City C,2023-12-27,Type C,78.4950660100901,2.3320024733421034,2,5.626239691149319,433.9153618321724,C,135.2268666158223,Factory 8_City C_Type C_2023-12-27
Factory 8,City B,2023-12-28,Type A,77.67859599224629,7.134816168331189,8,14.340476221503168,353.42089094191823,C,144.0667830260619,Factory 8_City B_Type A_2023-12-28
Factory 8,City E,2023-12-29,Type C,90.16330397783167,2.4569801572476138,13,14.985728383892102,104.87943364184164,C,190.23542331040764,Factory 8_City E_Type C_2023-12-29
Factory 8,City E,2023-12-30,Type C,70.56321234906348,2.484665855432412,10,12.821710627701226,410.3549504714883,B,80.96440019830229,Factory 8_City E_Type C_2023-12-30
Factory 8,City C,2023-12-31,Type A,85.85480230655367,3.5939287769401247,13,5.240319895404847,428.44896508456105,B,129.91540387197946,Factory 8_City C_Type A_2023-12-31
Factory 9,City A,2023-01-01,Type A,87.14382851534683,3.686755951838718,1,11.14208477140088,190.0896392057392,C,133.3464652693991,Factory 9_City A_Type A_2023-01-01
Factory 9,City B,2023-01-02,Type A,94.51681835289595,3.317980747805821,11,5.087792814211177,129.8000916221208,B,87.53160220921403,Factory 9_City B_Type A_2023-01-02
Factory 9,City E,2023-01-03,Type A,93.19291260718224,1.830065450921798,8,14.135904905004542,411.1049274311705,C,142.49801348712936,Factory 9_City E_Type A_2023-01-03
Factory 9,City C,2023-01-04,Type B,76.90610901188744,4.902572180071119,5,5.967353192098788,173.4230587572958,A,172.78796814003692,Factory 9_City C_Type B_2023-01-04
Factory 9,City A,2023-01-05,Type B,88.79955076088824,0.3075220108927299,12,8.447152777025284,479.2343294982437,A,198.86385417545927,Factory 9_City A_Type B_2023-01-05
Factory 9,City E,2023-01-06,Type B,84.56126333884637,1.7230463838676355,1,14.32003283303111,353.66076981216173,A,120.40747904519846,Factory 9_City E_Type B_2023-01-06
Factory 9,City E,2023-01-07,Type C,87.4674300905709,3.792464011489211,14,10.048811229868344,375.0748718054331,D,151.66129868073767,Factory 9_City E_Type C_2023-01-07
Factory 9,City B,2023-01-08,Type B,77.05065336244357,3.950072913033005,4,6.375740822150248,418.8060036943282,A,160.4397416162737,Factory 9_City B_Type B_2023-01-08
