machine_downtime_hours,key_point
0.4514007584220803,Factory 8_City B_Type C_2023-06-27
4.651726967254101,Factory 8_City E_Type A_2023-06-28
3.066267546258975,Factory 8_City C_Type B_2023-06-29
2.1487225252456863,Factory 8_City A_Type B_2023-06-30
7.125334759472946,Factory 8_City D_Type C_2023-07-01
6.936077810710764,Factory 8_City D_Type B_2023-07-02
3.4685856439831,Factory 8_City E_Type B_2023-07-03
7.872744241607916,Factory 8_City A_Type B_2023-07-04
4.660303827985796,Factory 8_City A_Type A_2023-07-05
1.751418676188644,Factory 8_City E_Type A_2023-07-06
0.2710932213238344,Factory 8_City C_Type A_2023-07-07
2.965416809465822,Factory 8_City C_Type B_2023-07-08
7.278942737148885,Factory 8_City E_Type B_2023-07-09
0.4534387091772629,Factory 8_City E_Type C_2023-07-10
4.6902438748779725,Factory 8_City E_Type A_2023-07-11
6.729846717116303,Factory 8_City E_Type A_2023-07-12
3.983978299389889,Factory 8_City A_Type A_2023-07-13
6.732279257870211,Factory 8_City E_Type C_2023-07-14
0.9184839023824152,Factory 8_City D_Type B_2023-07-15
0.3416425094013418,Factory 8_City D_Type C_2023-07-16
1.6585607046555184,Factory 8_City B_Type C_2023-07-17
6.645454068302072,Factory 8_City E_Type B_2023-07-18
6.199192913581845,Factory 8_City A_Type B_2023-07-19
4.765231525949091,Factory 8_City E_Type B_2023-07-20
0.6307049865909411,Factory 8_City B_Type C_2023-07-21
4.97564481587041,Factory 8_City A_Type C_2023-07-22
2.531410116965068,Factory 8_City A_Type B_2023-07-23
1.361622212157556,Factory 8_City A_Type A_2023-07-24
3.861962104800392,Factory 8_City A_Type C_2023-07-25
2.6045814323090566,Factory 8_City C_Type C_2023-07-26
1.6145429908200395,Factory 8_City E_Type C_2023-07-27
4.58431053676288,Factory 8_City E_Type B_2023-07-28
7.237260786947885,Factory 8_City E_Type C_2023-07-29
3.108593692453698,Factory 8_City C_Type C_2023-07-30
7.908892160291964,Factory 8_City A_Type B_2023-07-31
3.197767483866402,Factory 8_City E_Type B_2023-08-01
7.658825514986771,Factory 8_City A_Type A_2023-08-02
3.921078380624357,Factory 8_City C_Type A_2023-08-03
4.913371098805198,Factory 8_City D_Type C_2023-08-04
0.8292162008081121,Factory 8_City D_Type C_2023-08-05
2.189321891801817,Factory 8_City A_Type B_2023-08-06
7.91378421871688,Factory 8_City D_Type C_2023-08-07
6.4854731706134885,Factory 8_City D_Type C_2023-08-08
6.452686755482272,Factory 8_City B_Type A_2023-08-09
1.4550123119643823,Factory 8_City C_Type A_2023-08-10
0.4346230409848539,Factory 8_City A_Type B_2023-08-11
3.901240192126045,Factory 8_City B_Type C_2023-08-12
5.600167300496503,Factory 8_City E_Type C_2023-08-13
0.3115232202431528,Factory 8_City D_Type A_2023-08-14
2.396319016942197,Factory 8_City A_Type B_2023-08-15
4.66919063811301,Factory 8_City A_Type C_2023-08-16
6.805799930937818,Factory 8_City A_Type A_2023-08-17
1.628154057887083,Factory 8_City A_Type A_2023-08-18
1.1449738288835407,Factory 8_City C_Type B_2023-08-19
6.546692702762644,Factory 8_City A_Type B_2023-08-20
1.8249550859121824,Factory 8_City B_Type C_2023-08-21
2.9590244448596144,Factory 8_City E_Type A_2023-08-22
0.0478865782441637,Factory 8_City C_Type C_2023-08-23
1.4280816342963574,Factory 8_City C_Type B_2023-08-24
4.442911062643437,Factory 8_City E_Type C_2023-08-25
0.2946440354667103,Factory 8_City A_Type C_2023-08-26
3.2674609749291976,Factory 8_City E_Type B_2023-08-27
1.903593509055796,Factory 8_City C_Type B_2023-08-28
6.72375998811209,Factory 8_City A_Type A_2023-08-29
4.758384801506013,Factory 8_City A_Type A_2023-08-30
0.2571952714626393,Factory 8_City B_Type A_2023-08-31
2.2927063334611386,Factory 8_City E_Type B_2023-09-01
1.6690423491879027,Factory 8_City E_Type B_2023-09-02
6.80916177126511,Factory 8_City D_Type B_2023-09-03
5.548469667937808,Factory 8_City D_Type C_2023-09-04
5.989106641754783,Factory 8_City B_Type C_2023-09-05
7.539311126251493,Factory 8_City C_Type C_2023-09-06
2.965625242910248,Factory 8_City E_Type B_2023-09-07
5.287963652731428,Factory 8_City B_Type B_2023-09-08
3.7713961164644223,Factory 8_City D_Type B_2023-09-09
1.138947097292787,Factory 8_City A_Type A_2023-09-10
3.8855243234540753,Factory 8_City C_Type B_2023-09-11
6.193869071322642,Factory 8_City D_Type A_2023-09-12
6.947818683976043,Factory 8_City E_Type C_2023-09-13
3.9620938798584655,Factory 8_City B_Type A_2023-09-14
0.8821028312443735,Factory 8_City D_Type A_2023-09-15
4.106359765017343,Factory 8_City A_Type B_2023-09-16
6.332108310511237,Factory 8_City A_Type B_2023-09-17
5.031539219894213,Factory 8_City C_Type B_2023-09-18
1.1134104545878962,Factory 8_City A_Type C_2023-09-19
1.537120292799056,Factory 8_City C_Type B_2023-09-20
0.0558491143452375,Factory 8_City C_Type B_2023-09-21
3.0742124513311904,Factory 8_City B_Type A_2023-09-22
0.6105685647964636,Factory 8_City D_Type B_2023-09-23
0.9096842445875436,Factory 8_City A_Type B_2023-09-24
7.602563020145427,Factory 8_City A_Type A_2023-09-25
0.4929864052590007,Factory 8_City B_Type B_2023-09-26
2.5981249023398965,Factory 8_City A_Type A_2023-09-27
7.73835294449903,Factory 8_City C_Type B_2023-09-28
2.1463727880670422,Factory 8_City D_Type B_2023-09-29
5.026920362382022,Factory 8_City A_Type B_2023-09-30
4.77069416299459,Factory 8_City D_Type A_2023-10-01
1.8356423275771503,Factory 8_City C_Type B_2023-10-02
0.2943721781916668,Factory 8_City C_Type B_2023-10-03
2.970258385146548,Factory 8_City A_Type A_2023-10-04
0.4429813513294371,Factory 8_City B_Type B_2023-10-05
6.249359513174424,Factory 8_City D_Type B_2023-10-06
3.582803443770548,Factory 8_City C_Type A_2023-10-07
3.1479102853839667,Factory 8_City A_Type A_2023-10-08
1.2426081409869498,Factory 8_City C_Type B_2023-10-09
0.0144991476304952,Factory 8_City A_Type A_2023-10-10
3.029678196522342,Factory 8_City E_Type B_2023-10-11
5.486532552992279,Factory 8_City C_Type B_2023-10-12
0.1391946684199894,Factory 8_City E_Type A_2023-10-13
4.171436805344244,Factory 8_City D_Type B_2023-10-14
1.4248067671016775,Factory 8_City C_Type C_2023-10-15
3.3000182545018912,Factory 8_City A_Type A_2023-10-16
5.174930955204352,Factory 8_City C_Type B_2023-10-17
5.7316827887745285,Factory 8_City D_Type C_2023-10-18
5.801096206030675,Factory 8_City E_Type C_2023-10-19
6.758224479175634,Factory 8_City D_Type B_2023-10-20
2.5057074281711484,Factory 8_City D_Type A_2023-10-21
5.87388818920064,Factory 8_City E_Type A_2023-10-22
1.165170335407863,Factory 8_City E_Type B_2023-10-23
4.999702059609119,Factory 8_City A_Type C_2023-10-24
3.5523679738979057,Factory 8_City B_Type A_2023-10-25
7.249252419182738,Factory 8_City B_Type A_2023-10-26
4.1393892225402045,Factory 8_City D_Type A_2023-10-27
6.553370631459273,Factory 8_City B_Type A_2023-10-28
0.058018196968832,Factory 8_City D_Type A_2023-10-29
5.699085131992797,Factory 8_City E_Type C_2023-10-30
6.497996128888655,Factory 8_City E_Type C_2023-10-31
6.815293970570666,Factory 8_City B_Type A_2023-11-01
6.342436006803512,Factory 8_City D_Type A_2023-11-02
3.962927043132538,Factory 8_City E_Type C_2023-11-03
4.213925634095751,Factory 8_City C_Type C_2023-11-04
1.1640915297213017,Factory 8_City D_Type B_2023-11-05
7.50917112441369,Factory 8_City C_Type A_2023-11-06
0.8171206730196161,Factory 8_City E_Type C_2023-11-07
3.5122929067873496,Factory 8_City A_Type A_2023-11-08
0.1804881586544242,Factory 8_City B_Type A_2023-11-09
1.432172333126058,Factory 8_City E_Type A_2023-11-10
0.0933094389028212,Factory 8_City C_Type C_2023-11-11
4.505639191868788,Factory 8_City A_Type A_2023-11-12
2.7978622485564584,Factory 8_City B_Type B_2023-11-13
4.192391429646842,Factory 8_City A_Type A_2023-11-14
1.5310082941398306,Factory 8_City E_Type A_2023-11-15
5.764429173418779,Factory 8_City C_Type B_2023-11-16
2.879566431787831,Factory 8_City B_Type A_2023-11-17
7.059508799849365,Factory 8_City B_Type C_2023-11-18
1.1008742335951984,Factory 8_City A_Type A_2023-11-19
1.6198355188324438,Factory 8_City E_Type A_2023-11-20
2.6269490352462705,Factory 8_City D_Type A_2023-11-21
2.6143486835725183,Factory 8_City C_Type B_2023-11-22
1.2907673985211838,Factory 8_City B_Type A_2023-11-23
1.0593818256405312,Factory 8_City A_Type C_2023-11-24
5.088477223624705,Factory 8_City A_Type B_2023-11-25
6.829953499391832,Factory 8_City B_Type B_2023-11-26
0.5017320609129712,Factory 8_City C_Type B_2023-11-27
5.388937924458495,Factory 8_City E_Type C_2023-11-28
4.332095786011173,Factory 8_City C_Type B_2023-11-29
0.4410255077834915,Factory 8_City A_Type C_2023-11-30
3.273339696186741,Factory 8_City C_Type C_2023-12-01
0.7585856763468763,Factory 8_City E_Type B_2023-12-02
2.227099764855147,Factory 8_City C_Type A_2023-12-03
0.2675922735270308,Factory 8_City D_Type C_2023-12-04
6.736458469893612,Factory 8_City B_Type C_2023-12-05
0.0754171859487451,Factory 8_City A_Type A_2023-12-06
0.7120207050811649,Factory 8_City B_Type A_2023-12-07
5.681180937578656,Factory 8_City E_Type C_2023-12-08
1.5157130543032826,Factory 8_City C_Type C_2023-12-09
1.9651455125848951,Factory 8_City A_Type A_2023-12-10
7.613362376363572,Factory 8_City C_Type C_2023-12-11
3.658323614627891,Factory 8_City C_Type C_2023-12-12
0.8344829902821242,Factory 8_City A_Type A_2023-12-13
2.48689786217383,Factory 8_City B_Type A_2023-12-14
0.8100337680858001,Factory 8_City C_Type A_2023-12-15
4.367330510597551,Factory 8_City E_Type B_2023-12-16
5.502416186213396,Factory 8_City E_Type B_2023-12-17
3.589955480870064,Factory 8_City C_Type C_2023-12-18
3.822310905006736,Factory 8_City D_Type B_2023-12-19
0.5641642841061341,Factory 8_City E_Type B_2023-12-20
7.03716200596738,Factory 8_City A_Type B_2023-12-21
4.421645668436995,Factory 8_City A_Type B_2023-12-22
1.7112750893187094,Factory 8_City C_Type A_2023-12-23
7.518224966759523,Factory 8_City E_Type B_2023-12-24
3.4333721472555725,Factory 8_City E_Type A_2023-12-25
3.704932383880977,Factory 8_City B_Type B_2023-12-26
2.3320024733421034,Factory 8_City C_Type C_2023-12-27
7.134816168331189,Factory 8_City B_Type A_2023-12-28
2.4569801572476138,Factory 8_City E_Type C_2023-12-29
2.484665855432412,Factory 8_City E_Type C_2023-12-30
3.5939287769401247,Factory 8_City C_Type A_2023-12-31
3.686755951838718,Factory 9_City A_Type A_2023-01-01
3.317980747805821,Factory 9_City B_Type A_2023-01-02
1.830065450921798,Factory 9_City E_Type A_2023-01-03
4.902572180071119,Factory 9_City C_Type B_2023-01-04
0.3075220108927299,Factory 9_City A_Type B_2023-01-05
1.7230463838676355,Factory 9_City E_Type B_2023-01-06
3.792464011489211,Factory 9_City E_Type C_2023-01-07
3.950072913033005,Factory 9_City B_Type B_2023-01-08
1.2127587494020773,Factory 9_City A_Type B_2023-01-09
0.2830360557631293,Factory 9_City A_Type B_2023-01-10
6.637974757632607,Factory 9_City C_Type B_2023-01-11
7.286060813435002,Factory 9_City E_Type C_2023-01-12
3.674743748466337,Factory 9_City B_Type B_2023-01-13
0.377314460791097,Factory 9_City A_Type B_2023-01-14
7.043259807660669,Factory 9_City A_Type B_2023-01-15
6.190730680220694,Factory 9_City B_Type A_2023-01-16
3.753218682338816,Factory 9_City C_Type B_2023-01-17
2.7521240194224497,Factory 9_City D_Type A_2023-01-18
1.3530909585597382,Factory 9_City E_Type B_2023-01-19
5.4325617627619005,Factory 9_City A_Type A_2023-01-20
2.826940936708759,Factory 9_City A_Type C_2023-01-21
7.317018036802313,Factory 9_City C_Type C_2023-01-22
0.7792958148826417,Factory 9_City A_Type A_2023-01-23
7.613901635288514,Factory 9_City B_Type B_2023-01-24
0.669818818981966,Factory 9_City A_Type B_2023-01-25
6.741918954431219,Factory 9_City A_Type A_2023-01-26
5.404261076458466,Factory 9_City C_Type C_2023-01-27
5.1298675503813,Factory 9_City A_Type B_2023-01-28
6.5800153232838,Factory 9_City E_Type A_2023-01-29
2.048269936899172,Factory 9_City D_Type B_2023-01-30
4.6756323104285045,Factory 9_City E_Type B_2023-01-31
6.757037064192642,Factory 9_City D_Type C_2023-02-01
0.864473061605378,Factory 9_City A_Type B_2023-02-02
1.320059638586769,Factory 9_City C_Type C_2023-02-03
7.705336389323143,Factory 9_City E_Type B_2023-02-04
7.960797484236616,Factory 9_City B_Type B_2023-02-05
4.566449580640077,Factory 9_City D_Type A_2023-02-06
1.857297758960044,Factory 9_City A_Type A_2023-02-07
3.7620542627781672,Factory 9_City E_Type B_2023-02-08
4.0174328778654855,Factory 9_City C_Type C_2023-02-09
0.4019111984436847,Factory 9_City B_Type B_2023-02-10
4.1178878168151645,Factory 9_City B_Type B_2023-02-11
7.836625602026782,Factory 9_City E_Type C_2023-02-12
2.4921005911142275,Factory 9_City C_Type C_2023-02-13
3.990518896497856,Factory 9_City E_Type C_2023-02-14
7.6631426191654,Factory 9_City D_Type A_2023-02-15
1.700590336515699,Factory 9_City C_Type A_2023-02-16
3.176765965069144,Factory 9_City E_Type C_2023-02-17
2.270982012101773,Factory 9_City D_Type B_2023-02-18
4.768519736294516,Factory 9_City B_Type C_2023-02-19
7.238318030337615,Factory 9_City A_Type A_2023-02-20
0.5858465430604358,Factory 9_City B_Type C_2023-02-21
6.052072193858911,Factory 9_City D_Type A_2023-02-22
7.050955034709019,Factory 9_City E_Type B_2023-02-23
5.260282426719209,Factory 9_City E_Type A_2023-02-24
0.3061039378881736,Factory 9_City A_Type B_2023-02-25
3.4727314426069693,Factory 9_City D_Type A_2023-02-26
5.2148367679731855,Factory 9_City D_Type B_2023-02-27
3.592476522146824,Factory 9_City A_Type B_2023-02-28
5.485047105800227,Factory 9_City E_Type A_2023-03-01
0.9059559937290976,Factory 9_City B_Type A_2023-03-02
5.358019960061252,Factory 9_City A_Type A_2023-03-03
7.051246500957278,Factory 9_City D_Type A_2023-03-04
1.7042016252307972,Factory 9_City C_Type C_2023-03-05
5.427747196550873,Factory 9_City E_Type A_2023-03-06
0.9128975373531896,Factory 9_City E_Type B_2023-03-07
1.6076177588847127,Factory 9_City E_Type C_2023-03-08
4.241949604588812,Factory 9_City A_Type A_2023-03-09
2.9077815119476758,Factory 9_City A_Type B_2023-03-10
4.90680631918446,Factory 9_City A_Type C_2023-03-11
3.232924343906244,Factory 9_City A_Type A_2023-03-12
6.176318522486506,Factory 9_City D_Type A_2023-03-13
0.3455483760380797,Factory 9_City E_Type A_2023-03-14
0.0493310961841393,Factory 9_City D_Type B_2023-03-15
1.992158055627554,Factory 9_City B_Type B_2023-03-16
0.3025803966498905,Factory 9_City D_Type C_2023-03-17
6.825660177281979,Factory 9_City E_Type B_2023-03-18
4.237410014446131,Factory 9_City A_Type C_2023-03-19
1.5331799692377812,Factory 9_City B_Type A_2023-03-20
7.48695641390063,Factory 9_City C_Type B_2023-03-21
5.936218789561947,Factory 9_City B_Type B_2023-03-22
3.4917094469189376,Factory 9_City E_Type C_2023-03-23
0.307956868678457,Factory 9_City B_Type B_2023-03-24
4.342036707116006,Factory 9_City E_Type B_2023-03-25
4.382418879391462,Factory 9_City A_Type B_2023-03-26
4.443595855381964,Factory 9_City E_Type A_2023-03-27
3.806464495285865,Factory 9_City E_Type C_2023-03-28
4.594910057461439,Factory 9_City B_Type C_2023-03-29
1.427082349159318,Factory 9_City C_Type A_2023-03-30
4.890844919305012,Factory 9_City B_Type A_2023-03-31
5.573870874403887,Factory 9_City D_Type C_2023-04-01
6.738349190671911,Factory 9_City D_Type B_2023-04-02
2.9569844140993924,Factory 9_City E_Type A_2023-04-03
1.5805173107136792,Factory 9_City E_Type C_2023-04-04
0.5542964300678683,Factory 9_City E_Type C_2023-04-05
0.6018824261267524,Factory 9_City B_Type A_2023-04-06
2.71327160154282,Factory 9_City E_Type B_2023-04-07
6.242102594543434,Factory 9_City A_Type B_2023-04-08
3.071836899767865,Factory 9_City C_Type B_2023-04-09
3.5369978856948947,Factory 9_City A_Type A_2023-04-10
4.554600610900343,Factory 9_City D_Type B_2023-04-11
7.622203412508867,Factory 9_City A_Type A_2023-04-12
3.342363500029661,Factory 9_City E_Type C_2023-04-13
7.882189643313694,Factory 9_City B_Type B_2023-04-14
2.7041734181765458,Factory 9_City B_Type B_2023-04-15
4.437782667854221,Factory 9_City E_Type C_2023-04-16
7.652580138360666,Factory 9_City B_Type B_2023-04-17
7.738447199005606,Factory 9_City B_Type A_2023-04-18
4.908959850013482,Factory 9_City E_Type A_2023-04-19
0.8095314109596154,Factory 9_City D_Type C_2023-04-20
2.032016050312791,Factory 9_City C_Type C_2023-04-21
6.600631858709403,Factory 9_City B_Type A_2023-04-22
6.3279462765820575,Factory 9_City D_Type B_2023-04-23
0.2837780467069466,Factory 9_City B_Type B_2023-04-24
7.355721979360902,Factory 9_City D_Type A_2023-04-25
3.379565527326905,Factory 9_City C_Type B_2023-04-26
7.060780137684294,Factory 9_City C_Type B_2023-04-27
7.208213612857981,Factory 9_City E_Type B_2023-04-28
2.972867635605388,Factory 9_City A_Type C_2023-04-29
2.512071637630936,Factory 9_City E_Type B_2023-04-30
2.9054886754617524,Factory 9_City D_Type A_2023-05-01
7.933202647429026,Factory 9_City B_Type A_2023-05-02
4.737153088769811,Factory 9_City E_Type A_2023-05-03
5.071065202032724,Factory 9_City E_Type C_2023-05-04
4.774335842336758,Factory 9_City C_Type B_2023-05-05
2.028303429123252,Factory 9_City A_Type A_2023-05-06
0.3491811553234862,Factory 9_City A_Type A_2023-05-07
5.357209247084263,Factory 9_City C_Type C_2023-05-08
6.539045602207464,Factory 9_City D_Type A_2023-05-09
2.8385189274588845,Factory 9_City B_Type A_2023-05-10
4.484830394023597,Factory 9_City D_Type C_2023-05-11
4.15132276755542,Factory 9_City D_Type C_2023-05-12
6.837487109603525,Factory 9_City A_Type A_2023-05-13
1.1850446426549155,Factory 9_City D_Type B_2023-05-14
2.921392443944729,Factory 9_City D_Type A_2023-05-15
7.956075959111103,Factory 9_City E_Type C_2023-05-16
0.7653612520372199,Factory 9_City E_Type B_2023-05-17
7.997685038515738,Factory 9_City D_Type C_2023-05-18
4.715895376690376,Factory 9_City A_Type C_2023-05-19
0.5350577539192445,Factory 9_City A_Type A_2023-05-20
5.428065079659921,Factory 9_City D_Type B_2023-05-21
4.48596900837086,Factory 9_City A_Type B_2023-05-22
7.834817826067471,Factory 9_City B_Type B_2023-05-23
0.5393890648867172,Factory 9_City A_Type C_2023-05-24
0.6875967115277879,Factory 9_City B_Type A_2023-05-25
5.367382225864806,Factory 9_City D_Type C_2023-05-26
6.123617366885067,Factory 9_City B_Type B_2023-05-27
3.019411345550368,Factory 9_City E_Type A_2023-05-28
5.529798137142518,Factory 9_City A_Type C_2023-05-29
7.140244789971809,Factory 9_City C_Type A_2023-05-30
1.1705298572992522,Factory 9_City B_Type A_2023-05-31
4.421645301452469,Factory 9_City B_Type B_2023-06-01
4.959176929806472,Factory 9_City D_Type C_2023-06-02
7.197182591958687,Factory 9_City E_Type B_2023-06-03
1.8979457779927875,Factory 9_City B_Type B_2023-06-04
6.188152642805323,Factory 9_City C_Type C_2023-06-05
1.083989746006739,Factory 9_City C_Type C_2023-06-06
1.059005127228601,Factory 9_City A_Type B_2023-06-07
5.704487101957814,Factory 9_City E_Type C_2023-06-08
5.6207318007680245,Factory 9_City A_Type C_2023-06-09
3.338170659287515,Factory 9_City E_Type A_2023-06-10
7.474134009765039,Factory 9_City A_Type C_2023-06-11
7.701421537870191,Factory 9_City C_Type A_2023-06-12
0.4746427690974144,Factory 9_City B_Type C_2023-06-13
2.9146076756261188,Factory 9_City E_Type A_2023-06-14
5.207929147272889,Factory 9_City E_Type B_2023-06-15
7.331627033446707,Factory 9_City E_Type C_2023-06-16
6.735658422599652,Factory 9_City B_Type B_2023-06-17
0.9575825677520626,Factory 9_City A_Type A_2023-06-18
0.5648352047457612,Factory 9_City A_Type C_2023-06-19
3.8430970197703127,Factory 9_City B_Type C_2023-06-20
5.274775078268955,Factory 9_City D_Type A_2023-06-21
3.979991500259504,Factory 9_City D_Type B_2023-06-22
2.0257052756621983,Factory 9_City A_Type B_2023-06-23
2.478422537298658,Factory 9_City D_Type B_2023-06-24
5.758167237326588,Factory 9_City C_Type B_2023-06-25
2.965673712425384,Factory 9_City B_Type A_2023-06-26
0.9951696196846936,Factory 9_City C_Type B_2023-06-27
0.4371539719660147,Factory 9_City B_Type B_2023-06-28
5.227454546177653,Factory 9_City E_Type B_2023-06-29
3.212397742759713,Factory 9_City E_Type A_2023-06-30
2.3986368698704146,Factory 9_City A_Type A_2023-07-01
1.292834029670245,Factory 9_City C_Type A_2023-07-02
5.368981372663241,Factory 9_City B_Type C_2023-07-03
0.7103524931454217,Factory 9_City D_Type B_2023-07-04
4.502093685122147,Factory 9_City C_Type B_2023-07-05
4.806592014465149,Factory 9_City B_Type C_2023-07-06
0.0684871797615915,Factory 9_City E_Type C_2023-07-07
7.426920334244544,Factory 9_City D_Type B_2023-07-08
5.418112021614937,Factory 9_City C_Type B_2023-07-09
4.091259405029136,Factory 9_City C_Type A_2023-07-10
7.016076164830848,Factory 9_City A_Type A_2023-07-11
4.442788760365673,Factory 9_City B_Type A_2023-07-12
4.431975371817945,Factory 9_City A_Type C_2023-07-13
5.38332514749034,Factory 9_City D_Type B_2023-07-14
3.745577280421736,Factory 9_City D_Type C_2023-07-15
2.1105788291742327,Factory 9_City A_Type C_2023-07-16
4.458458739669496,Factory 9_City E_Type A_2023-07-17
2.171680048116375,Factory 9_City B_Type B_2023-07-18
3.4222719985237324,Factory 9_City C_Type A_2023-07-19
2.634172436470709,Factory 9_City E_Type A_2023-07-20
1.310373339633956,Factory 9_City D_Type C_2023-07-21
5.318886877141062,Factory 9_City C_Type C_2023-07-22
6.265660034993572,Factory 9_City A_Type B_2023-07-23
4.602909996178474,Factory 9_City B_Type A_2023-07-24
6.775397132265038,Factory 9_City D_Type B_2023-07-25
0.0177874675663298,Factory 9_City C_Type A_2023-07-26
5.645626505270816,Factory 9_City D_Type A_2023-07-27
2.297921501089789,Factory 9_City A_Type B_2023-07-28
7.831998776460868,Factory 9_City C_Type B_2023-07-29
1.7064453869041083,Factory 9_City E_Type B_2023-07-30
6.597113285535322,Factory 9_City B_Type A_2023-07-31
1.967449350327664,Factory 9_City C_Type A_2023-08-01
4.402119114614031,Factory 9_City D_Type A_2023-08-02
6.214830081519147,Factory 9_City C_Type C_2023-08-03
6.585113340323806,Factory 9_City D_Type C_2023-08-04
4.680068870958983,Factory 9_City E_Type C_2023-08-05
4.2121762197187245,Factory 9_City C_Type B_2023-08-06
5.1782231597389625,Factory 9_City D_Type B_2023-08-07
2.940591237152377,Factory 9_City B_Type B_2023-08-08
7.418749169294789,Factory 9_City D_Type C_2023-08-09
5.095322046348774,Factory 9_City A_Type C_2023-08-10
7.500863387634158,Factory 9_City A_Type B_2023-08-11
1.6359686783900589,Factory 9_City D_Type C_2023-08-12
7.33681019070575,Factory 9_City A_Type A_2023-08-13
7.478691761288409,Factory 9_City D_Type B_2023-08-14
7.315706233258422,Factory 9_City B_Type C_2023-08-15
5.504446001761129,Factory 9_City B_Type C_2023-08-16
7.500568407254199,Factory 9_City D_Type B_2023-08-17
6.726355594625218,Factory 9_City C_Type C_2023-08-18
4.684971463889488,Factory 9_City E_Type B_2023-08-19
0.6538649599196411,Factory 9_City E_Type B_2023-08-20
0.0021646035118383,Factory 9_City B_Type B_2023-08-21
4.693170294294941,Factory 9_City E_Type A_2023-08-22
4.918729667278291,Factory 9_City A_Type B_2023-08-23
6.501366546016362,Factory 9_City C_Type A_2023-08-24
1.1072191722779603,Factory 9_City A_Type A_2023-08-25
1.3487331063488366,Factory 9_City C_Type B_2023-08-26
5.287498142112836,Factory 9_City E_Type C_2023-08-27
5.5816758184451984,Factory 9_City C_Type B_2023-08-28
7.81510858505703,Factory 9_City C_Type C_2023-08-29
1.9316537111339496,Factory 9_City B_Type C_2023-08-30
0.143247106332307,Factory 9_City C_Type C_2023-08-31
5.761517824674855,Factory 9_City D_Type C_2023-09-01
2.886612204355724,Factory 9_City D_Type C_2023-09-02
2.967816443748568,Factory 9_City A_Type A_2023-09-03
4.980524703151865,Factory 9_City E_Type A_2023-09-04
3.4453571917854013,Factory 9_City E_Type C_2023-09-05
0.0654303727430223,Factory 9_City E_Type C_2023-09-06
3.832311613299412,Factory 9_City D_Type B_2023-09-07
7.553852525046842,Factory 9_City B_Type C_2023-09-08
0.5822440146777845,Factory 9_City E_Type B_2023-09-09
0.6534118686452501,Factory 9_City B_Type B_2023-09-10
6.3251680205664265,Factory 9_City C_Type B_2023-09-11
2.825624785395925,Factory 9_City A_Type A_2023-09-12
6.476721073863222,Factory 9_City B_Type C_2023-09-13
4.992177875358229,Factory 9_City B_Type B_2023-09-14
1.7661141045058295,Factory 9_City D_Type A_2023-09-15
6.036350996749475,Factory 9_City A_Type A_2023-09-16
3.11928423027977,Factory 9_City C_Type A_2023-09-17
0.881668078076407,Factory 9_City D_Type C_2023-09-18
6.706122985589198,Factory 9_City B_Type A_2023-09-19
2.8009953560136798,Factory 9_City A_Type C_2023-09-20
3.24142040854344,Factory 9_City A_Type B_2023-09-21
2.206406178946021,Factory 9_City D_Type B_2023-09-22
1.8627742513099836,Factory 9_City E_Type B_2023-09-23
4.867627681683434,Factory 9_City B_Type A_2023-09-24
0.9953017948505511,Factory 9_City C_Type C_2023-09-25
1.3402931831956542,Factory 9_City B_Type A_2023-09-26
5.987160668648372,Factory 9_City C_Type A_2023-09-27
2.094139278929487,Factory 9_City E_Type B_2023-09-28
2.361909741809427,Factory 9_City A_Type C_2023-09-29
4.228717857074207,Factory 9_City A_Type A_2023-09-30
3.845315817770668,Factory 9_City E_Type B_2023-10-01
4.757660996523452,Factory 9_City A_Type B_2023-10-02
6.882200826342552,Factory 9_City A_Type C_2023-10-03
6.733934777910865,Factory 9_City E_Type B_2023-10-04
1.4340449534621529,Factory 9_City C_Type B_2023-10-05
6.062152155482683,Factory 9_City E_Type C_2023-10-06
1.2797434419417142,Factory 9_City D_Type C_2023-10-07
3.8451019059226814,Factory 9_City B_Type A_2023-10-08
1.9455698979462264,Factory 9_City A_Type B_2023-10-09
7.470191525423519,Factory 9_City C_Type B_2023-10-10
3.700932276541996,Factory 9_City A_Type A_2023-10-11
7.7706625828072,Factory 9_City E_Type B_2023-10-12
3.2233131653364757,Factory 9_City E_Type C_2023-10-13
1.476241006947772,Factory 9_City A_Type A_2023-10-14
1.6005019525426023,Factory 9_City D_Type A_2023-10-15
3.154492071255354,Factory 9_City D_Type A_2023-10-16
3.915124279063641,Factory 9_City C_Type B_2023-10-17
0.586890103799953,Factory 9_City D_Type C_2023-10-18
3.896278430264858,Factory 9_City A_Type A_2023-10-19
1.0094605860884434,Factory 9_City C_Type A_2023-10-20
4.911518827104301,Factory 9_City E_Type B_2023-10-21
2.159706271525753,Factory 9_City E_Type A_2023-10-22
3.2846565895157083,Factory 9_City B_Type B_2023-10-23
1.2436387843302965,Factory 9_City B_Type C_2023-10-24
1.4649107238782069,Factory 9_City D_Type B_2023-10-25
3.4206712683010245,Factory 9_City B_Type A_2023-10-26
4.201591551531194,Factory 9_City A_Type A_2023-10-27
7.505389429753242,Factory 9_City D_Type B_2023-10-28
5.591573527469087,Factory 9_City E_Type A_2023-10-29
3.515244305331213,Factory 9_City E_Type A_2023-10-30
0.9007932045898864,Factory 9_City D_Type B_2023-10-31
6.0046963998546055,Factory 9_City A_Type A_2023-11-01
