Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%)
Factory 9,2023-04-28,City E,Type B,73.67874628502915,7.208213612857981,Irregular,3,97.49949230928925,11.647148031671673,486.0948962892288,B,67.07770369846256,No,34.04741804821638,1012.5596658422485,Night,3.6372991227163887,5,Intermediate,6.064550312647708,Foam Grade A,Supplier C,1,High,107.55681949700603,979.313368199532,13363.217000808449,23.88861955860525,1,0,None,1797,2.678759923666182
Factory 9,2023-04-29,City A,Type C,81.02459515780978,2.972867635605388,Irregular,13,81.7709651633674,10.451051752517486,114.63214678793263,B,132.3651257832849,Yes,33.89627595560944,3893.725928113638,Night,6.773575581660203,9,Advanced,9.595997374999225,Custom Size,Supplier B,1,Low,77.44076444417595,339.42498699114327,5499.66565666958,36.84382531221951,1,0,Internal Defects,1402,3.241685120104085
Factory 9,2023-04-30,City E,Type B,82.27115836060511,2.512071637630936,Irregular,2,95.90509041923737,13.235382869907165,103.33907220336886,A,52.16617585980234,No,22.121472869972667,1374.3456648710603,Night,5.787090419115639,15,Advanced,6.962529149775763,Foam Grade B,Supplier B,1,Medium,55.07778861251344,224.01562617820738,13281.337710357004,17.246915280960092,1,0,Surface Defects,1156,3.7665161894955865
Factory 9,2023-05-01,City D,Type A,88.5469716790069,2.9054886754617524,Irregular,10,82.7604080199919,10.15175181729889,435.02491019790745,A,100.01524295026148,No,28.11073582989756,4293.086410889737,Night,9.857876929915498,17,Intermediate,3.5054195102376076,Custom Size,Supplier B,0,Low,57.558854271402645,518.6553131116342,14539.315105242515,29.985229118452917,1,0,None,1182,1.8520499369473513
Factory 9,2023-05-02,City B,Type A,77.49841807590087,7.933202647429026,Irregular,14,86.28737071195452,10.250559078354751,182.76001097430256,A,173.24056900355924,Yes,37.70869550754996,2439.8679462020373,Day,2.4618644172884467,11,Intermediate,0.4593596618444262,Foam Grade B,Supplier A,0,High,77.38753887398616,904.5728357509398,19225.67480739076,28.611631421032865,0,0,Surface Defects,635,1.864738927952322
Factory 9,2023-05-03,City E,Type A,86.19726451848206,4.737153088769811,Regular,7,98.24138336565315,6.303316359882177,173.3847841942764,A,142.91475797764718,Yes,39.66582980599704,1379.8475508756892,Day,2.2668601498340504,18,Advanced,8.280288944616753,Custom Size,Supplier B,0,High,68.42882041413307,597.3706254269227,9479.115320706886,23.987413601174183,1,0,Material Impurity,1115,3.8402199591700024
Factory 9,2023-05-04,City E,Type C,94.22815041509877,5.071065202032724,Irregular,8,85.87625340205156,13.6150672681776,235.1980577417352,D,108.8286201962438,Yes,22.60389304436349,3873.941489432722,Night,5.505906446663804,8,Advanced,8.926333177715625,Foam Grade B,Supplier A,1,High,92.2848402716299,117.84694380860488,16126.322379463141,23.417206974871508,0,0,Internal Defects,1698,2.4350386485674225
Factory 9,2023-05-05,City C,Type B,86.26128127864408,4.774335842336758,Irregular,13,80.72662864103668,7.432015719925593,496.3566479210293,A,136.2462463882687,Yes,20.410333041387588,3861.5627649498138,Night,7.789259762451211,10,Intermediate,6.7630988843059034,Foam Grade A,Supplier B,1,Medium,64.27588309084527,995.6478653971658,8510.629189884532,16.371729473035032,0,0,Assembly Errors,1499,2.1689801846586496
Factory 9,2023-05-06,City A,Type A,74.41607026180094,2.028303429123252,Regular,3,93.84491889407312,12.828504747379101,112.02366405294785,C,78.96599161093928,No,15.986960812732125,4394.185686541743,Day,9.929834527735034,19,Intermediate,8.493132046129492,Custom Size,Supplier C,1,Medium,83.052110489446,931.9668998676334,8747.802062833218,35.696329437403506,0,0,None,1963,2.6017716338814334
Factory 9,2023-05-07,City A,Type A,81.41512756347758,0.34918115532348626,Regular,3,82.38457291704307,7.608466975603033,399.72911577852483,A,51.30540428717366,No,20.953180823478856,2280.7911121395928,Night,5.065858091574288,6,Beginner,7.67247334819805,Foam Grade A,Supplier B,0,Low,73.06652163262943,493.7447687251049,19249.600300612783,18.00171507288026,1,0,None,1520,1.9922196372283345
Factory 9,2023-05-08,City C,Type C,80.2533020764795,5.357209247084263,Regular,14,96.6433140089079,8.62447946966332,473.6193049255782,C,129.30970049657435,No,43.96067437679301,3118.87949973927,Night,7.275810214890808,15,Beginner,2.1017048354494117,Foam Grade A,Supplier A,1,Low,61.828929300577094,318.32373121427406,18764.159337644618,46.64869709505614,1,0,Material Impurity,606,3.1216225874694485
Factory 9,2023-05-09,City D,Type A,73.44820264729299,6.539045602207464,Irregular,11,82.15376467348158,11.363969871052523,181.68566907462787,C,125.78895152698966,No,24.567056435151883,4685.051213042114,Night,4.321371707207811,8,Intermediate,6.896109919231693,Custom Size,Supplier B,0,Medium,75.50347859858677,679.2492905165468,6835.886452698528,32.85824322356808,1,0,Surface Defects,1528,3.9145596901809006
Factory 9,2023-05-10,City B,Type A,74.74795634558788,2.8385189274588845,Regular,8,85.13437770533483,11.073014595744874,438.6167874877877,A,88.07912773136874,Yes,45.674073558720984,2165.4632228086634,Day,1.75504290901796,15,Intermediate,2.399902077606364,Custom Size,Supplier A,0,Low,64.17295075540505,732.5952882561386,15859.924447173042,41.18183201466867,0,0,Assembly Errors,1536,2.765777654237157
Factory 9,2023-05-11,City D,Type C,91.143775634682,4.484830394023597,Regular,14,96.96848516320743,13.28363061477723,428.0140584817745,B,174.1364068696808,No,24.6729359678853,2690.4017061462278,Day,1.7145496126699589,5,Beginner,6.955623547633754,Custom Size,Supplier B,0,High,84.440170004882,297.0699480467464,7713.842217753814,40.98611574538039,0,0,Material Impurity,1306,2.79767150716222
Factory 9,2023-05-12,City D,Type C,85.71274000437285,4.15132276755542,Irregular,10,87.29088133816064,7.517646029071937,229.38845226092752,C,89.83031248241713,No,13.61231630515408,1591.2645031251031,Night,7.159509161616649,19,Advanced,6.813949027455816,Foam Grade B,Supplier C,0,High,101.7166875047179,247.23099638366577,12975.24572170277,33.567012248588505,1,0,None,1430,2.5018500970258692
Factory 9,2023-05-13,City A,Type A,74.74870500242652,6.837487109603525,Regular,4,87.50238552442048,7.665538770753416,260.23175254257615,A,109.08642045317478,No,41.890165970162734,3279.2909291437472,Day,8.368346154137612,12,Intermediate,7.4133973945817555,Foam Grade B,Supplier B,0,Medium,85.5505939833244,490.2760145595157,12558.628460218584,39.30317051042775,1,0,Surface Defects,1133,2.584201140128068
Factory 9,2023-05-14,City D,Type B,89.02573541337314,1.1850446426549155,Irregular,9,88.41494153081187,12.999579230227235,297.88806550229185,C,124.09130291053175,Yes,27.087967356527585,2837.2127138844553,Night,3.3477061167595585,14,Intermediate,4.346127754908223,Foam Grade A,Supplier C,0,Medium,64.56144915127962,187.3273822089809,17413.58429401984,18.37750631374021,1,0,Assembly Errors,924,2.862047927939224
Factory 9,2023-05-15,City D,Type A,72.43012474191883,2.921392443944729,Irregular,9,86.88283101391926,12.274620450150863,101.76383958471105,D,78.03450879347471,Yes,27.258542568184044,4548.62798302257,Day,6.891562873516269,10,Intermediate,0.3784342102077498,Custom Size,Supplier A,1,Medium,59.37573829612866,242.16891233640723,12529.570898345952,47.589671733870745,1,0,Surface Defects,1035,3.939312125527658
Factory 9,2023-05-16,City E,Type C,81.43801979174881,7.956075959111103,Regular,1,96.49544359152301,10.245694699864176,164.69179008783144,C,183.4842886652848,No,15.947422154844219,3960.199911898929,Day,9.977732490014274,5,Advanced,7.956224079602991,Custom Size,Supplier A,0,High,99.01218815891829,974.16045993519,15862.412367730389,40.16640570960938,0,0,Assembly Errors,1011,1.759208313343252
Factory 9,2023-05-17,City E,Type B,83.41121107038965,0.7653612520372199,Regular,7,85.95923545032146,11.62799410362232,126.23139650656432,A,104.5340479637695,No,25.80479151561683,2702.2251338762503,Night,2.1202835842804935,17,Intermediate,2.682423206757627,Custom Size,Supplier C,0,High,77.61939407762608,663.6658487585584,5488.251434702909,13.768982878985065,0,0,Surface Defects,1772,4.161469139836671
Factory 9,2023-05-18,City D,Type C,78.63597658145221,7.997685038515738,Regular,1,98.20577421322274,9.30874300051066,108.95332454690609,C,165.63615997606888,Yes,41.9474453353439,1179.2658818618506,Day,2.889678858513694,16,Advanced,3.9990945908909117,Foam Grade B,Supplier A,1,High,70.06320772081587,964.904879916496,16380.835131435759,43.10593932388831,1,0,Material Impurity,1236,2.0184157938226392
Factory 9,2023-05-19,City A,Type C,94.92412010676716,4.7158953766903755,Irregular,4,94.01236468707347,7.027956802233037,122.41100924848878,B,62.25441029633352,No,28.231687157508784,4618.718620542071,Night,4.742059640020474,7,Intermediate,6.2656086236764486,Foam Grade A,Supplier C,0,Low,61.071453728931075,337.2428263347491,8718.759811382062,40.026164271741145,1,0,Surface Defects,1993,1.5441064978416743
Factory 9,2023-05-20,City A,Type A,81.09161239676854,0.5350577539192445,Irregular,1,90.16587672359334,11.775389051692532,371.03099222917024,A,156.57455138356593,No,10.710402029299129,4929.051294458984,Night,2.4386969459002987,19,Intermediate,8.58983647080861,Foam Grade A,Supplier A,1,Low,116.06031231478308,365.62603612504563,18786.911176197347,18.661613984009445,1,0,Assembly Errors,1231,1.8577525003475688
Factory 9,2023-05-21,City D,Type B,83.20060155823239,5.428065079659921,Regular,14,90.53192380013469,14.125905294245523,270.6475726463202,B,106.88635323761224,No,28.669660765757243,4385.2098182852715,Night,9.321291063410852,18,Intermediate,2.4983354295205285,Foam Grade A,Supplier B,0,Medium,108.39579222162092,441.3538583874211,18525.186862527065,38.34243007566653,1,0,Internal Defects,689,3.6478136337738003
Factory 9,2023-05-22,City A,Type B,85.4740329301175,4.48596900837086,Irregular,11,95.99233655254521,5.595625269689796,264.1361692270463,A,81.19232579579273,Yes,23.02351057101021,1284.608695635851,Night,2.7529325718751227,16,Advanced,5.662301087246946,Foam Grade A,Supplier B,0,Low,91.52588586681274,961.539711431908,13293.665941729527,38.469685091227376,1,0,Material Impurity,1665,2.5635370898201466
Factory 9,2023-05-23,City B,Type B,88.9967535713908,7.834817826067471,Irregular,9,83.2609746457858,10.661743551242171,418.0266256649228,D,192.19474460222673,No,23.434924609523016,2977.3846313644103,Night,2.7068393162741637,18,Beginner,4.352772728632365,Custom Size,Supplier B,1,Medium,50.51259500944303,302.44741309797666,11675.131643960965,38.25077872629305,1,0,Internal Defects,1075,2.818316699674768
Factory 9,2023-05-24,City A,Type C,75.14394564432523,0.5393890648867172,Regular,13,95.26657649203642,10.66596760147151,271.41515732334994,D,127.0388328805116,Yes,26.47664984996121,4630.072345491068,Night,6.313516227708225,18,Intermediate,8.986530158325841,Foam Grade B,Supplier B,1,Low,74.96155061804869,606.3603202518575,15799.697725016244,46.11215188668571,0,0,Material Impurity,1372,3.0354338486796615
Factory 9,2023-05-25,City B,Type A,90.80265330399594,0.6875967115277879,Regular,4,84.44044380147137,10.746515212754456,457.40760313334954,B,193.8052233416267,No,13.723756315551583,3183.186324090414,Day,9.07142840354184,14,Beginner,6.854248897535636,Foam Grade B,Supplier B,1,Medium,55.364607368441824,150.24336270808897,9880.218972526991,10.92678538578047,1,0,Assembly Errors,1757,3.496084016103776
Factory 9,2023-05-26,City D,Type C,82.2157334313784,5.367382225864806,Regular,8,85.22005836678841,8.796379107615344,472.34121966953734,A,118.57552883064344,No,36.56492466484508,2805.9520446062197,Day,5.960118403802866,8,Intermediate,3.4028030709745263,Foam Grade A,Supplier C,0,Medium,68.76787656123287,509.15724859826616,12392.035216084467,38.79455125975693,0,0,Internal Defects,1144,2.367363820951845
Factory 9,2023-05-27,City B,Type B,90.42325546186817,6.123617366885067,Regular,8,81.89356455178131,12.353817214694178,158.92247884628873,D,107.4775652939806,Yes,21.63677322732412,1689.5448398178776,Day,8.12224723155594,7,Beginner,1.88813394616134,Custom Size,Supplier B,0,Low,70.11772776965387,700.0763835774419,12413.875380748663,29.960118096489353,0,0,Assembly Errors,1363,1.5175846564796784
Factory 9,2023-05-28,City E,Type A,80.71210367266755,3.0194113455503677,Irregular,2,80.4493246829138,10.312424971972513,200.53849843512666,C,94.19787252666393,No,43.124290101081364,2591.8690981619957,Day,6.102747410536496,18,Intermediate,4.795470933561728,Foam Grade A,Supplier A,0,High,99.84846117177091,467.8006527915394,18333.226045476986,11.945360029576007,1,0,Material Impurity,789,4.341350180014997
Factory 9,2023-05-29,City A,Type C,73.5413026430752,5.529798137142518,Irregular,4,87.66479046404183,13.41710043807598,284.3838090085612,D,146.86184217072497,Yes,13.454817725622048,2632.94116735855,Night,5.120337716812019,14,Beginner,6.676449357257486,Foam Grade B,Supplier C,0,High,70.14559154145624,643.1211278323251,11954.314877641666,23.523304767906904,0,0,Internal Defects,1369,2.4967401966086262
Factory 9,2023-05-30,City C,Type A,94.13861441187484,7.140244789971809,Regular,1,86.82493940637204,12.511404981119561,491.06346465658453,D,181.34527122849133,Yes,15.312908257057337,2980.638744280315,Night,8.590486638609566,11,Beginner,5.148353527227018,Foam Grade A,Supplier C,1,Medium,88.22012746417464,466.7091474959999,19367.824056906466,26.637629193643953,1,0,Material Impurity,1675,3.083251905037745
Factory 9,2023-05-31,City B,Type A,76.0451585678225,1.1705298572992522,Regular,13,84.55946211274033,10.162076078032655,402.47886088103587,A,118.60457458114948,No,13.082873867574968,4647.046565653954,Day,5.011531631343613,9,Beginner,2.4160685642918533,Foam Grade A,Supplier A,0,High,100.2983551160645,357.27307487629787,16481.883067927607,36.998509042832,0,0,Material Impurity,996,3.852477191318841
Factory 9,2023-06-01,City B,Type B,87.03830278984938,4.421645301452469,Regular,2,90.27722452077106,7.722001304798307,114.83225539332258,A,198.61100343932233,No,29.23050321983835,4351.607218127838,Night,9.621834943985343,17,Advanced,2.0485271541459547,Foam Grade B,Supplier C,0,Medium,77.86075143513759,857.7203907340946,5135.757090819337,41.98988807419481,0,0,Internal Defects,1889,4.264166521837991
Factory 9,2023-06-02,City D,Type C,86.53767641695578,4.959176929806472,Irregular,13,82.47199559479711,10.642686778665409,401.25268042315093,A,103.70489056553072,Yes,47.636842698948335,2928.548522917105,Night,3.9236297948379475,17,Advanced,1.1077951241159567,Foam Grade B,Supplier A,1,Medium,95.02106061401315,165.0134096952421,8577.84963035764,13.900372012272278,0,0,Assembly Errors,1200,3.0289809858621615
Factory 9,2023-06-03,City E,Type B,86.5392056881162,7.197182591958687,Regular,11,92.69996230446858,7.890901285502622,249.6281694256127,B,177.3471097343691,No,45.44088774367235,3419.2029954240193,Night,8.194141689830946,18,Advanced,5.268067008923088,Foam Grade B,Supplier B,1,Medium,58.4982979413122,194.82486835682735,8782.04377505517,12.823203063242916,0,0,None,1798,4.487152329369913
Factory 9,2023-06-04,City B,Type B,91.44086619197515,1.8979457779927875,Irregular,12,81.40480341224605,5.785626972498462,444.9285471673858,A,94.8109933458509,Yes,24.103519754854048,3854.176423832856,Day,6.807646518822912,14,Advanced,0.2120014362069622,Foam Grade B,Supplier C,1,Medium,105.95440202823093,163.44261924563074,14822.337347887767,28.44448852557107,0,0,None,1415,3.9801140926643193
Factory 9,2023-06-05,City C,Type C,78.12195816062378,6.188152642805323,Regular,11,83.95995452240545,13.93981735279897,497.7377952327744,D,172.82183687744828,No,39.97851258217999,1493.8356817239003,Day,5.119441091759965,14,Advanced,8.231214237197463,Foam Grade B,Supplier A,1,High,112.22973808346285,791.7180680142498,17132.65357357875,10.49981615094393,0,0,Assembly Errors,602,3.8410108361473796
Factory 9,2023-06-06,City C,Type C,91.11850722815593,1.083989746006739,Regular,2,93.80408628198437,6.97547097817841,166.67680601290948,B,125.50238240572196,No,30.521425816599404,2050.0816641747756,Day,7.284890544444198,7,Advanced,9.517338093016818,Foam Grade B,Supplier B,0,Low,53.035216867212824,701.9806123788464,11824.71164571232,34.70396873067814,0,0,None,684,2.333040764406126
Factory 9,2023-06-07,City A,Type B,92.78804944719454,1.059005127228601,Regular,4,81.13686079286728,13.060067818305516,359.9504190284705,A,128.2389883379745,Yes,48.71700520599731,4073.898886574581,Day,8.707885925531802,5,Intermediate,8.83243354504646,Foam Grade A,Supplier C,0,Medium,57.704903532109725,367.4256116172549,7627.274045856229,46.785079372208436,1,0,Surface Defects,1378,3.556326953808662
Factory 9,2023-06-08,City E,Type C,90.35095598786256,5.704487101957814,Irregular,7,96.99143685599354,10.505714388044069,286.14992710695196,A,141.84295998873563,Yes,40.20439865627142,2682.655904540188,Night,1.3693061012133738,19,Advanced,0.9594133050987796,Custom Size,Supplier A,1,High,78.16285467306511,328.7344858968636,8305.418181751664,16.892543670724788,1,0,None,1560,2.7452166984913404
Factory 9,2023-06-09,City A,Type C,75.71541267170485,5.6207318007680245,Irregular,13,88.11630238469323,14.979166161124386,200.9589849613493,B,134.59557816217378,No,25.043022806425668,4437.439111724474,Day,4.399847020602721,19,Beginner,5.045035083313952,Custom Size,Supplier C,0,Medium,96.25229688631232,276.12873442740204,5048.581382792005,48.892005531979564,1,0,Surface Defects,1306,2.7983652976569386
Factory 9,2023-06-10,City E,Type A,81.86073742302712,3.338170659287515,Regular,3,98.73009052167906,13.755709875379477,321.1832054387621,D,70.67061614704126,Yes,33.799311907337355,3762.0414336379085,Day,1.1560942385936164,8,Intermediate,7.9310315747836855,Foam Grade A,Supplier B,0,Medium,76.15413187166081,546.4080680053862,11030.020681631511,16.73764142297353,0,0,Material Impurity,971,1.5596715252813431
Factory 9,2023-06-11,City A,Type C,93.3446210968538,7.474134009765039,Irregular,6,89.22573599917317,6.60957601533373,209.4824870598328,D,94.21046018148348,No,10.450819736912354,3908.4945704026895,Night,9.633804299861032,13,Intermediate,3.2782629091538995,Foam Grade B,Supplier B,1,Low,80.64021417940005,185.4479020406472,15761.520044603327,45.897049716867485,1,0,Material Impurity,1709,2.2393375603923174
Factory 9,2023-06-12,City C,Type A,80.55601333152036,7.701421537870191,Regular,14,86.92852790272248,8.110525176825194,492.85418201386346,D,61.111779837832444,No,48.95340044661131,1636.9049495424867,Day,1.59558488483424,11,Advanced,7.84206836470232,Foam Grade B,Supplier B,1,Low,104.83294207028551,224.1798718190798,13666.843467864514,13.769846795610249,0,0,None,1426,3.7091831059686378
Factory 9,2023-06-13,City B,Type C,73.38263701484154,0.47464276909741443,Regular,12,83.71541103405758,5.081420369030271,205.70909649128066,B,93.73932855385458,No,44.434523147481634,1950.5556639509664,Day,8.188814248814412,7,Beginner,9.468150400812485,Foam Grade A,Supplier C,1,Medium,51.85734319861227,553.2160086187146,19640.073514374402,47.8240941046391,1,0,Material Impurity,1759,3.3858889819392335
Factory 9,2023-06-14,City E,Type A,83.22017656813757,2.9146076756261188,Regular,1,95.05763682708725,11.092467256571002,386.52314151317256,C,150.67252208831766,No,11.406508877720256,3382.7875393092695,Night,3.7973778307182284,14,Intermediate,3.3573615893535957,Foam Grade A,Supplier A,0,High,84.83556925296813,264.9218334650493,10385.961531565601,18.138726925175558,0,0,Assembly Errors,1840,3.4355648216238426
Factory 9,2023-06-15,City E,Type B,71.4877940948675,5.207929147272889,Irregular,1,83.07902821260983,14.603208633749036,129.91097842893265,A,53.9761766219967,No,49.73657842329073,1329.8411286879657,Day,2.9506790781609116,14,Intermediate,9.102805786032151,Foam Grade B,Supplier A,0,Medium,59.96922804711442,831.5733860033547,17425.197774414744,11.51674624117161,0,0,None,1872,3.3614185291382355
Factory 9,2023-06-16,City E,Type C,88.38581407949748,7.331627033446707,Irregular,9,84.26386257718256,9.415313041933388,399.32094096036985,D,161.05918697364655,No,12.65407276650146,2011.8425863248463,Day,2.861905077021449,18,Intermediate,3.605683241439724,Foam Grade A,Supplier C,0,Low,54.42216081962252,412.6525598361925,6645.45041814519,18.475431502599395,0,0,Internal Defects,1727,4.1402612523068845
Factory 9,2023-06-17,City B,Type B,74.35715010145522,6.735658422599652,Irregular,5,93.17117420157635,7.948504619234774,295.84528179684617,A,174.3993677605015,No,17.022182778251075,3588.59588069306,Day,5.180635693095221,12,Beginner,1.262050637962201,Custom Size,Supplier B,0,Medium,50.961886231963355,320.22153454406697,15028.769634695387,47.36798299971781,1,0,Internal Defects,1905,2.1708471688609836
Factory 9,2023-06-18,City A,Type A,77.92159388854627,0.9575825677520626,Regular,12,90.04217521726989,5.410839208005889,369.0108990660201,D,159.1356915709249,Yes,46.98732762280875,2351.5793644392634,Day,8.864687356555034,16,Beginner,6.33589292459167,Foam Grade B,Supplier A,1,Low,93.10292178549787,530.9807267814172,12086.623134799982,17.978489340733084,1,0,None,587,1.826285223390236
Factory 9,2023-06-19,City A,Type C,84.2620636828561,0.5648352047457612,Irregular,7,94.23655662690486,13.624725025984953,151.9726725740192,A,78.80354093358739,Yes,38.882109158232566,1627.9803001357009,Night,2.190014429140865,11,Advanced,6.411319435840692,Custom Size,Supplier A,0,Low,108.37120316387427,591.8185103608671,15580.212412886574,16.746430460921673,1,0,None,1126,3.545534708152444
Factory 9,2023-06-20,City B,Type C,75.71315349881365,3.8430970197703127,Irregular,10,82.93966438360403,6.696264167632505,313.59889825140283,A,74.67714706830654,Yes,20.65570392506068,1268.768314313489,Day,6.77825190400616,11,Intermediate,0.23230277980544778,Foam Grade B,Supplier B,0,Medium,95.86410719844126,985.2229598058441,14518.777752436354,22.466080377548483,0,0,Internal Defects,1946,4.463609963170743
Factory 9,2023-06-21,City D,Type A,81.23543868092925,5.274775078268955,Regular,6,95.00567434823918,5.775798423110301,420.2755552655876,C,154.66872533249918,Yes,11.565399926538849,3203.5619407959616,Day,5.588767102516221,18,Beginner,6.771367012724278,Foam Grade A,Supplier C,0,High,96.17678205169425,583.8354915940822,5104.168291234056,43.748410698227374,1,0,Internal Defects,1232,3.058784447192537
Factory 9,2023-06-22,City D,Type B,84.36199900510638,3.979991500259504,Irregular,3,89.18274695631861,6.410854102330258,487.72231239923065,B,52.84556368755212,Yes,38.51361058936909,4520.424469551573,Night,8.700238882903786,15,Beginner,8.626362995601427,Custom Size,Supplier B,0,High,53.263667851635184,101.1671833472972,14555.709314529393,18.882584837060072,0,0,Assembly Errors,773,2.7274427142994533
Factory 9,2023-06-23,City A,Type B,73.35039202464827,2.0257052756621983,Regular,3,86.36436858774483,8.086074522666397,411.05315385275156,A,133.3514589807212,No,25.43773846713568,4172.394865899838,Night,5.809689337664473,13,Advanced,4.559057986505238,Foam Grade B,Supplier C,0,Low,71.14359749324902,935.0112686111561,18252.64791402175,14.951319840896202,1,0,Surface Defects,1055,3.2025890078548254
Factory 9,2023-06-24,City D,Type B,88.09129958725907,2.478422537298658,Irregular,5,82.72095686510823,6.336943825648021,239.0736711211235,B,102.6899116423469,No,34.830780797157615,2235.3810271356333,Day,3.4879213772356623,19,Beginner,2.4274880000522536,Foam Grade B,Supplier C,0,Medium,111.03544275877204,590.2609828647221,7769.793325663343,42.880451043713514,1,0,None,1112,1.907350056947187
Factory 9,2023-06-25,City C,Type B,93.93470244861814,5.758167237326588,Regular,11,83.54699124489834,10.999362977590808,345.35615597923254,A,112.36394150604886,No,22.293408694124324,4438.522981103571,Night,3.6204431891087596,10,Intermediate,1.458969386449458,Custom Size,Supplier A,1,High,52.228941446246964,992.8392169244005,16585.061154317133,41.11487574533344,0,0,Internal Defects,1555,4.226144592225214
Factory 9,2023-06-26,City B,Type A,77.45567248065005,2.9656737124253842,Regular,2,92.58192339705032,5.074512043660294,246.50894827231414,B,74.19035389037676,Yes,34.85306522134984,3241.6843617618965,Day,1.0809585310493826,13,Advanced,0.38376402397618303,Custom Size,Supplier C,1,High,101.53767913148528,554.4057079958727,16742.861047484716,44.20947750872172,0,0,Internal Defects,895,2.7570990469769145
Factory 9,2023-06-27,City C,Type B,94.14504842613175,0.9951696196846935,Irregular,11,98.8262095198595,14.900219785408089,418.67571475470766,B,176.44969431087443,No,34.3285230290963,3441.4906970413113,Night,2.604409229393303,17,Intermediate,6.3842560823268,Custom Size,Supplier C,1,Medium,103.51940830909798,672.0765093149522,5045.961886947703,14.87993697462587,1,0,Assembly Errors,1026,4.368742971389388
Factory 9,2023-06-28,City B,Type B,80.42988566875157,0.4371539719660147,Irregular,1,81.69163067276182,7.153856791683055,354.5866343476549,D,137.59781851470748,No,38.07728858293673,4481.901014293236,Night,6.612438372909505,8,Intermediate,6.591592905717112,Custom Size,Supplier C,1,High,78.05445425885225,735.6805679124423,6895.868065406965,32.14043606712292,0,0,Assembly Errors,1927,3.5936849195249074
Factory 9,2023-06-29,City E,Type B,86.7861351728382,5.227454546177653,Irregular,2,81.43897021109589,13.706006448803555,391.4357234987391,D,93.68144355702437,No,37.667025743679645,3133.077136138848,Day,2.6653893784899068,12,Beginner,5.8747387601900245,Custom Size,Supplier A,0,High,91.33966472970249,111.4758116200487,5778.623242106562,40.89791960776172,1,0,Assembly Errors,633,3.05721353980814
Factory 9,2023-06-30,City E,Type A,86.9287287916471,3.2123977427597126,Regular,4,83.10737984213118,9.266389046628932,350.54437536841255,B,145.93643968190065,Yes,43.052733498669134,3001.06065635877,Day,7.8928289499119,16,Intermediate,6.330541026720025,Custom Size,Supplier C,0,Low,88.4970890638858,271.70943045450355,9578.706880702786,19.08429836993127,1,0,None,899,2.6134166915798236
Factory 9,2023-07-01,City A,Type A,75.26340143715605,2.3986368698704146,Regular,6,84.28078869278167,9.18451853171499,284.69496202759746,B,147.4485395293567,No,32.52278873963385,2636.7568491993343,Day,3.4218513373645036,18,Beginner,3.8833939158276367,Foam Grade B,Supplier C,1,High,117.55700347140485,439.50768819250675,8134.73210927153,46.58078634538092,1,0,None,645,2.179936913382178
Factory 9,2023-07-02,City C,Type A,73.98324975504845,1.292834029670245,Irregular,3,92.78150602366566,8.207217254637794,290.1446010031732,B,95.37612003994903,Yes,38.13637410131028,3500.6118568322213,Day,8.290084059622904,6,Advanced,7.160743932283337,Foam Grade A,Supplier A,0,Low,97.52950974431678,604.9266335742615,10382.874417056704,13.53246300378435,1,0,Surface Defects,1516,1.7802351989975436
Factory 9,2023-07-03,City B,Type C,87.16162014905247,5.368981372663241,Irregular,4,96.67857424724444,7.1818557133472,277.5190953047661,B,121.35459860534868,Yes,25.29872340782113,1430.8112544839605,Day,4.141269113904464,17,Advanced,5.383911674521854,Custom Size,Supplier C,0,Low,97.68369008532356,809.0975658352253,19787.09026387883,44.16904272771502,1,0,None,1771,2.146622868007292
Factory 9,2023-07-04,City D,Type B,74.22128946459382,0.7103524931454217,Irregular,5,83.5143269600643,11.9983679454009,390.7047359630877,B,188.3403139817286,Yes,38.45412792748505,1537.7823411117074,Night,5.2876751755031055,14,Advanced,5.376420178055321,Foam Grade B,Supplier A,0,High,93.54161077314203,582.1662860697429,8298.159786436834,40.5519314040801,0,0,None,1570,1.9036971301563688
Factory 9,2023-07-05,City C,Type B,83.25184443549169,4.502093685122147,Irregular,13,91.84166170861596,11.783192840614305,261.52601454243296,A,148.9139466361159,No,35.57127459197963,3132.079341883706,Night,4.034943724165197,5,Intermediate,8.986890452054256,Custom Size,Supplier C,1,High,104.31251828564935,597.9179823898039,5826.498127928191,30.930700176581574,1,0,Surface Defects,1786,2.8510122261986433
Factory 9,2023-07-06,City B,Type C,93.47364361961458,4.806592014465149,Regular,9,98.12298021851774,13.101016899794168,477.1918288533232,A,165.1093447619533,No,19.077216907208832,1775.581003713321,Day,8.461706282160693,11,Advanced,1.4621176094451516,Custom Size,Supplier A,0,Low,58.01873909262295,100.23512764865279,18329.87892588701,19.53024726698573,0,0,Surface Defects,1886,2.522244219169604
