Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%)
9,2023-01-28,City A,Type B,94.11,5.13,Regular,10,97.13,12.15,363.94,A,131.94,No,28.77,3090.82,Night,4.0,6,Beginner,5.14,Foam Grade A,Supplier B,1,Medium,116.95,901.3,6060.09,18.41,0,0,Internal Defects,896,2.55
9,2023-01-29,City E,Type A,81.58,6.58,Irregular,12,96.51,12.74,356.98,D,153.51,Yes,40.72,4217.78,Night,7.0,19,Advanced,9.07,Foam Grade A,Supplier A,0,High,69.54,738.98,17361.8,43.58,0,0,Assembly Errors,634,3.04
9,2023-01-30,City D,Type B,89.98,2.05,Regular,6,95.77,5.73,228.42,C,88.84,Yes,20.37,3567.6,Day,1.0,19,Intermediate,8.61,Foam Grade A,Supplier A,0,High,62.54,433.12,16687.43,29.71,0,0,Assembly Errors,1131,1.88
9,2023-01-31,City E,Type B,76.42,4.68,Regular,9,89.87,5.97,412.04,B,66.97,No,12.61,4519.85,Day,3.0,13,Beginner,6.02,Foam Grade A,Supplier C,0,High,100.15,220.21,8995.19,43.63,1,0,Assembly Errors,1100,2.25
9,2023-02-01,City D,Type C,76.32,6.76,Irregular,2,91.46,14.71,480.72,C,137.33,No,46.11,1507.66,Day,8.0,18,Beginner,1.67,Foam Grade B,Supplier C,0,Low,73.07,453.98,10254.33,26.03,0,0,Assembly Errors,896,2.69
9,2023-02-02,City A,Type B,92.28,0.86,Regular,7,93.95,6.81,130.71,B,131.16,No,12.43,1564.16,Day,8.0,18,Beginner,4.56,Foam Grade B,Supplier B,0,High,114.66,746.96,12594.06,11.55,1,0,Material Impurity,940,2.4
9,2023-02-03,City C,Type C,94.06,1.32,Regular,8,82.03,7.77,388.85,B,185.88,Yes,41.57,4740.51,Night,4.0,8,Advanced,3.36,Foam Grade B,Supplier A,0,Low,66.01,656.59,11453.58,15.28,0,0,Material Impurity,1077,2.8
9,2023-02-04,City E,Type B,91.25,7.71,Irregular,6,89.07,7.31,406.81,D,83.23,No,37.02,3525.37,Day,9.0,6,Intermediate,7.36,Foam Grade A,Supplier A,1,Low,78.2,142.6,18264.73,40.14,1,0,Surface Defects,1440,1.87
9,2023-02-05,City B,Type B,73.97,7.96,Regular,9,91.92,7.15,395.51,C,104.24,No,49.84,2917.03,Day,6.0,14,Beginner,0.61,Foam Grade A,Supplier C,0,Medium,112.68,937.79,6798.22,16.94,0,0,,828,3.81
9,2023-02-06,City D,Type A,89.28,4.57,Irregular,4,90.9,8.9,421.29,A,150.23,Yes,11.52,1811.71,Day,9.0,7,Advanced,1.52,Custom Size,Supplier B,1,Medium,56.48,919.29,9900.85,16.87,0,0,Assembly Errors,1149,3.06
9,2023-02-07,City A,Type A,88.17,1.86,Irregular,8,88.38,12.99,392.11,B,57.95,No,40.17,4875.37,Day,6.0,18,Advanced,4.46,Custom Size,Supplier B,1,Medium,55.87,519.12,6652.12,45.34,1,0,Surface Defects,1804,3.91
9,2023-02-08,City E,Type B,90.65,3.76,Irregular,13,97.32,14.9,347.41,B,194.77,No,31.76,4764.41,Night,9.0,5,Intermediate,6.22,Foam Grade B,Supplier C,1,High,87.39,774.41,9974.35,15.88,1,0,Internal Defects,1887,3.73
9,2023-02-09,City C,Type C,90.38,4.02,Regular,14,90.75,9.47,214.72,A,195.13,No,26.54,3273.15,Night,4.0,12,Intermediate,8.53,Custom Size,Supplier A,1,Low,61.69,361.92,6854.56,46.14,0,0,,656,1.54
9,2023-02-10,City B,Type B,75.84,0.4,Regular,14,89.71,5.56,270.67,A,98.22,No,20.56,1421.59,Night,10.0,10,Advanced,8.4,Foam Grade B,Supplier A,0,Low,79.96,174.8,16061.07,23.59,0,0,Internal Defects,1038,2.93
9,2023-02-11,City B,Type B,73.22,4.12,Regular,2,90.26,5.58,314.05,B,76.04,No,17.98,4258.96,Day,6.0,13,Beginner,7.33,Foam Grade B,Supplier B,1,Medium,115.24,964.18,12654.31,32.4,1,0,Assembly Errors,931,2.62
9,2023-02-12,City E,Type C,86.95,7.84,Regular,12,84.66,14.84,373.52,A,116.71,No,40.64,4012.95,Night,5.0,12,Intermediate,9.0,Custom Size,Supplier B,0,Medium,113.61,765.75,15197.9,12.03,0,0,,1027,3.86
9,2023-02-13,City C,Type C,70.48,2.49,Regular,11,89.73,5.08,160.64,B,159.65,Yes,14.69,1203.45,Day,7.0,14,Intermediate,5.64,Custom Size,Supplier B,0,Low,92.72,408.82,10476.04,17.51,1,0,,1778,3.42
9,2023-02-14,City E,Type C,87.94,3.99,Irregular,9,93.23,12.29,398.66,B,163.88,No,16.98,3539.33,Night,7.0,16,Beginner,2.66,Custom Size,Supplier B,1,Low,61.85,231.74,10636.27,46.74,0,0,Assembly Errors,1557,3.92
9,2023-02-15,City D,Type A,85.82,7.66,Irregular,8,95.47,5.14,364.21,C,183.91,Yes,32.8,1886.63,Day,9.0,15,Beginner,8.89,Custom Size,Supplier B,0,High,71.53,889.37,5181.67,46.66,0,0,Internal Defects,987,3.71
9,2023-02-16,City C,Type A,71.71,1.7,Regular,11,87.94,5.26,306.03,B,163.58,Yes,15.65,3574.21,Night,3.0,10,Beginner,7.9,Foam Grade A,Supplier B,0,Medium,114.72,585.73,14660.78,17.04,1,0,Internal Defects,738,1.8
9,2023-02-17,City E,Type C,91.64,3.18,Regular,10,96.57,10.81,137.15,C,127.78,No,31.31,2787.08,Night,6.0,9,Advanced,0.93,Foam Grade B,Supplier B,0,High,112.01,865.3,12381.66,33.42,0,0,Assembly Errors,957,2.6
9,2023-02-18,City D,Type B,78.86,2.27,Regular,12,85.4,6.74,433.84,A,139.1,Yes,43.95,4646.65,Day,8.0,6,Advanced,2.16,Foam Grade A,Supplier A,1,High,66.63,212.27,6759.68,21.85,0,0,Surface Defects,929,4.17
9,2023-02-19,City B,Type C,90.34,4.77,Regular,4,88.97,6.43,326.57,A,138.49,No,38.49,2107.57,Night,1.0,15,Intermediate,0.23,Foam Grade A,Supplier C,1,High,110.46,416.66,9252.67,19.32,0,0,Surface Defects,1684,2.72
9,2023-02-20,City A,Type A,80.52,7.24,Irregular,2,92.46,8.3,369.9,B,54.9,Yes,47.9,3406.07,Night,6.0,5,Intermediate,7.74,Foam Grade A,Supplier A,0,High,84.33,759.84,18890.7,28.12,1,0,,880,1.62
9,2023-02-21,City B,Type C,80.06,0.59,Irregular,14,86.37,14.71,279.12,A,162.63,Yes,41.74,3325.23,Day,8.0,18,Intermediate,8.27,Foam Grade B,Supplier C,1,Medium,93.88,555.44,16544.43,17.13,1,0,Surface Defects,1524,2.33
9,2023-02-22,City D,Type A,73.13,6.05,Irregular,3,84.68,14.27,434.28,A,177.94,Yes,17.39,3570.24,Night,7.0,17,Beginner,2.5,Custom Size,Supplier B,1,Low,116.3,658.89,13126.68,44.4,1,0,,1075,2.11
9,2023-02-23,City E,Type B,86.7,7.05,Regular,5,83.87,10.69,489.02,A,51.23,No,11.44,4325.39,Night,9.0,13,Beginner,6.41,Foam Grade B,Supplier C,1,Low,82.08,168.39,14795.92,29.86,0,0,,1376,2.7
9,2023-02-24,City E,Type A,86.74,5.26,Irregular,9,80.6,6.62,164.11,B,75.19,Yes,42.26,1699.52,Night,2.0,5,Beginner,0.11,Foam Grade B,Supplier A,0,Medium,67.58,548.07,10758.53,37.46,1,0,,1862,2.5
9,2023-02-25,City A,Type B,86.4,0.31,Irregular,4,98.27,7.36,460.79,B,162.87,Yes,30.28,4098.76,Day,3.0,8,Beginner,4.35,Foam Grade B,Supplier C,1,High,66.13,785.51,7603.55,14.49,0,0,Surface Defects,585,1.58
9,2023-02-26,City D,Type A,81.03,3.47,Irregular,6,81.69,14.87,438.85,A,164.41,Yes,34.69,3368.44,Night,2.0,5,Beginner,2.55,Foam Grade B,Supplier A,1,Medium,73.23,664.8,19833.16,44.07,0,0,Material Impurity,589,2.85
9,2023-02-27,City D,Type B,75.66,5.21,Irregular,2,83.23,9.82,200.85,B,195.32,Yes,20.76,2521.11,Night,9.0,9,Beginner,3.08,Foam Grade B,Supplier B,1,Medium,53.34,600.2,6846.62,20.56,1,0,Internal Defects,698,2.24
9,2023-02-28,City A,Type B,74.71,3.59,Regular,14,91.54,14.42,174.19,A,114.89,Yes,31.88,3645.36,Night,8.0,18,Intermediate,5.67,Foam Grade A,Supplier C,1,Low,77.81,935.66,15646.36,37.09,1,0,Surface Defects,1049,2.55
9,2023-03-01,City E,Type A,89.86,5.49,Irregular,14,86.93,13.26,479.86,C,88.71,No,12.3,3084.19,Day,6.0,16,Intermediate,0.71,Foam Grade B,Supplier B,0,High,70.92,179.21,12230.9,38.34,1,0,,684,1.62
9,2023-03-02,City B,Type A,87.02,0.91,Regular,11,82.88,5.68,136.89,A,150.06,No,27.78,2905.8,Night,7.0,8,Beginner,2.5,Custom Size,Supplier B,1,High,77.07,503.47,15559.94,26.01,0,0,Material Impurity,1673,2.71
9,2023-03-03,City A,Type A,81.85,5.36,Irregular,12,80.57,12.24,476.88,C,130.64,Yes,31.79,3264.01,Day,7.0,10,Advanced,2.78,Foam Grade B,Supplier C,0,High,87.83,796.85,6396.1,32.66,1,0,,878,2.55
9,2023-03-04,City D,Type A,81.29,7.05,Irregular,7,94.14,5.93,280.81,D,165.85,Yes,49.52,3104.16,Night,6.0,16,Advanced,6.41,Foam Grade B,Supplier C,0,High,118.16,256.4,14211.27,28.95,0,0,Internal Defects,828,2.37
9,2023-03-05,City C,Type C,88.43,1.7,Regular,5,80.6,6.03,314.0,D,178.73,No,27.51,1479.81,Night,8.0,15,Advanced,3.1,Custom Size,Supplier C,0,Medium,98.97,871.85,13363.86,18.75,1,0,Material Impurity,1653,1.64
9,2023-03-06,City E,Type A,78.66,5.43,Regular,10,83.78,7.47,429.31,B,112.4,Yes,39.31,1664.64,Day,5.0,10,Advanced,1.02,Foam Grade B,Supplier C,1,Medium,103.2,489.06,9619.93,21.38,1,0,Surface Defects,1972,3.86
9,2023-03-07,City E,Type B,74.72,0.91,Irregular,1,81.12,11.91,337.19,C,118.12,Yes,12.78,2165.01,Day,9.0,10,Advanced,7.55,Custom Size,Supplier A,0,Medium,100.74,911.01,18953.33,37.41,0,0,Material Impurity,765,3.2
9,2023-03-08,City E,Type C,93.49,1.61,Regular,7,87.3,7.49,137.76,C,174.33,No,16.88,2472.64,Night,7.0,19,Beginner,7.44,Foam Grade A,Supplier C,1,Medium,92.99,263.8,12024.19,43.07,0,0,Assembly Errors,921,1.51
9,2023-03-09,City A,Type A,79.68,4.24,Irregular,3,97.61,9.69,192.71,C,120.28,No,46.51,2724.54,Day,5.0,5,Intermediate,8.97,Custom Size,Supplier C,0,Medium,64.83,181.07,10648.04,26.28,1,0,Surface Defects,1396,4.13
9,2023-03-10,City A,Type B,72.95,2.91,Irregular,4,82.67,7.3,316.56,A,131.79,Yes,49.29,3175.41,Day,9.0,12,Beginner,8.46,Foam Grade B,Supplier C,1,High,90.91,957.39,5758.38,20.45,0,0,Material Impurity,689,2.24
9,2023-03-11,City A,Type C,83.01,4.91,Regular,9,81.52,11.92,439.16,B,93.33,No,22.33,2648.12,Day,6.0,17,Beginner,6.62,Custom Size,Supplier B,1,High,111.04,847.03,12050.75,23.04,0,0,,1689,2.18
9,2023-03-12,City A,Type A,83.77,3.23,Regular,3,92.77,13.18,284.44,C,151.26,No,30.0,4142.45,Day,9.0,19,Intermediate,4.58,Foam Grade A,Supplier B,0,High,116.81,608.36,15480.25,39.01,1,0,Internal Defects,1189,4.34
9,2023-03-13,City D,Type A,90.88,6.18,Regular,11,86.49,13.41,324.67,A,198.44,Yes,38.68,1333.58,Night,5.0,13,Advanced,7.63,Foam Grade A,Supplier A,0,High,60.07,230.41,16123.99,49.49,0,0,Material Impurity,1049,1.68
9,2023-03-14,City E,Type A,88.32,0.35,Regular,6,92.06,6.68,149.24,A,84.53,No,16.58,4793.81,Night,1.0,11,Advanced,5.99,Foam Grade B,Supplier B,0,Medium,50.28,139.85,18051.67,42.56,0,0,,867,1.81
9,2023-03-15,City D,Type B,75.34,0.05,Regular,6,98.14,13.58,168.95,D,86.76,No,46.64,3257.67,Night,6.0,7,Beginner,3.71,Foam Grade A,Supplier A,1,Medium,69.74,926.46,9505.26,16.08,1,0,Assembly Errors,1428,2.78
9,2023-03-16,City B,Type B,93.85,1.99,Regular,8,90.78,7.27,160.3,C,137.63,Yes,45.77,2336.79,Day,3.0,8,Advanced,5.33,Custom Size,Supplier C,1,Medium,105.19,440.13,11562.98,15.2,1,0,Internal Defects,1040,2.45
9,2023-03-17,City D,Type C,91.9,0.3,Irregular,8,86.74,5.37,104.52,A,90.51,Yes,38.13,2817.69,Night,9.0,17,Advanced,8.75,Foam Grade B,Supplier B,0,High,86.43,485.5,6821.23,24.16,0,0,Internal Defects,1117,4.42
9,2023-03-18,City E,Type B,84.14,6.83,Irregular,3,81.43,12.87,486.52,D,199.07,Yes,48.28,3627.57,Day,4.0,17,Advanced,6.69,Foam Grade A,Supplier B,1,Low,78.45,601.95,12816.88,12.11,0,0,,921,3.14
9,2023-03-19,City A,Type C,92.43,4.24,Regular,14,81.05,11.33,206.39,A,143.09,No,26.35,1062.34,Day,9.0,6,Intermediate,5.67,Custom Size,Supplier A,1,High,70.07,823.26,19122.66,14.11,0,0,,1324,2.59
9,2023-03-20,City B,Type A,78.62,1.53,Regular,2,97.9,12.25,111.3,D,124.16,Yes,49.04,3404.68,Day,8.0,12,Beginner,3.67,Foam Grade B,Supplier C,0,High,93.55,353.87,17629.44,39.41,0,0,Internal Defects,1331,3.68
9,2023-03-21,City C,Type B,90.34,7.49,Regular,3,94.3,6.55,306.25,A,99.04,Yes,28.9,2133.42,Day,3.0,10,Intermediate,7.87,Foam Grade A,Supplier B,1,Low,52.08,304.18,5610.19,45.03,1,0,Internal Defects,503,2.37
9,2023-03-22,City B,Type B,77.04,5.94,Regular,12,88.42,14.8,438.33,A,160.94,No,13.89,4611.57,Night,6.0,6,Advanced,8.11,Custom Size,Supplier B,0,Medium,88.58,215.93,10360.74,33.19,0,0,,1847,4.27
9,2023-03-23,City E,Type C,84.34,3.49,Regular,7,93.39,6.3,427.98,A,160.81,No,19.01,3669.88,Night,1.0,11,Advanced,3.1,Foam Grade B,Supplier C,0,Low,101.02,480.17,6731.57,36.43,1,0,Assembly Errors,1487,3.57
9,2023-03-24,City B,Type B,90.74,0.31,Irregular,12,82.68,10.47,150.95,C,109.35,No,41.73,4186.32,Night,8.0,10,Beginner,3.82,Foam Grade A,Supplier C,0,High,91.59,742.95,12980.76,20.76,0,0,Surface Defects,817,1.52
9,2023-03-25,City E,Type B,76.68,4.34,Regular,3,87.89,9.61,173.45,A,79.3,No,19.18,1104.56,Day,8.0,9,Intermediate,7.58,Foam Grade B,Supplier B,1,High,69.36,790.13,7451.3,45.31,0,0,Material Impurity,679,1.84
9,2023-03-26,City A,Type B,74.89,4.38,Regular,3,95.25,7.28,462.26,A,95.31,No,10.83,4051.62,Night,1.0,9,Beginner,6.84,Custom Size,Supplier B,0,High,73.84,169.5,18981.7,17.62,0,0,Surface Defects,1818,2.33
9,2023-03-27,City E,Type A,85.0,4.44,Regular,12,93.46,10.66,261.47,C,138.61,No,24.1,4164.65,Day,9.0,17,Advanced,6.7,Foam Grade A,Supplier A,1,Medium,59.54,999.9,10032.52,26.3,1,0,Surface Defects,1329,3.54
9,2023-03-28,City E,Type C,77.53,3.81,Regular,11,98.14,8.79,106.71,A,184.26,Yes,43.97,1781.59,Day,9.0,19,Intermediate,6.79,Foam Grade A,Supplier C,1,Low,65.27,977.83,19480.0,21.89,0,0,Material Impurity,655,3.84
9,2023-03-29,City B,Type C,72.15,4.59,Regular,1,96.68,5.45,355.16,B,134.39,No,24.75,1914.49,Day,9.0,19,Beginner,1.83,Foam Grade A,Supplier C,1,High,67.78,144.77,7676.21,13.74,1,0,Internal Defects,1715,3.86
9,2023-03-30,City C,Type A,79.4,1.43,Regular,11,90.03,14.45,359.93,B,149.85,No,40.44,4931.4,Night,5.0,5,Intermediate,2.09,Foam Grade B,Supplier B,1,Low,52.63,137.72,9047.39,43.11,0,0,,578,3.65
9,2023-03-31,City B,Type A,77.85,4.89,Regular,6,84.94,6.31,138.74,C,101.65,No,28.15,4450.87,Night,10.0,18,Intermediate,1.0,Custom Size,Supplier B,0,High,75.18,374.03,14721.22,10.72,1,0,Assembly Errors,552,2.95
9,2023-04-01,City D,Type C,70.84,5.57,Irregular,8,95.59,7.66,148.0,A,189.35,No,22.41,1487.14,Day,2.0,9,Advanced,2.43,Custom Size,Supplier B,0,Medium,115.89,290.15,14493.88,43.25,1,0,Assembly Errors,1372,2.51
9,2023-04-02,City D,Type B,89.93,6.74,Irregular,14,98.41,11.42,161.43,A,84.92,Yes,39.64,1072.26,Night,8.0,7,Advanced,7.9,Foam Grade B,Supplier A,1,High,107.0,828.8,11852.56,11.43,1,0,Assembly Errors,903,3.95
9,2023-04-03,City E,Type A,83.16,2.96,Regular,7,94.49,13.3,196.43,B,66.77,Yes,49.93,2030.41,Night,5.0,16,Intermediate,2.46,Custom Size,Supplier B,1,Medium,54.91,438.79,11736.45,17.81,1,0,,1627,1.92
9,2023-04-04,City E,Type C,70.77,1.58,Regular,12,91.92,7.65,373.22,B,110.52,Yes,23.3,4937.09,Day,3.0,13,Beginner,9.15,Foam Grade B,Supplier B,0,Medium,100.18,494.01,5692.23,33.14,1,0,Surface Defects,529,2.45
9,2023-04-05,City E,Type C,92.14,0.55,Regular,1,93.6,12.94,207.62,A,74.5,No,22.34,4874.03,Night,4.0,16,Beginner,4.45,Custom Size,Supplier B,0,High,83.79,378.74,6129.42,28.59,1,0,Material Impurity,1452,1.56
9,2023-04-06,City B,Type A,92.49,0.6,Regular,14,87.21,12.41,363.42,D,85.62,No,28.57,4713.1,Day,7.0,17,Advanced,4.42,Foam Grade B,Supplier C,1,High,102.95,994.59,16552.89,11.82,0,0,Internal Defects,962,3.05
9,2023-04-07,City E,Type B,78.8,2.71,Irregular,11,85.98,5.22,463.31,A,82.47,No,30.34,2791.37,Night,7.0,14,Beginner,2.41,Foam Grade A,Supplier C,0,High,98.29,162.36,10401.06,38.93,1,0,Internal Defects,673,2.39
9,2023-04-08,City A,Type B,77.68,6.24,Irregular,2,81.8,6.56,132.05,A,163.12,Yes,17.23,2368.39,Day,5.0,7,Intermediate,8.32,Custom Size,Supplier C,0,Low,109.4,468.88,17266.91,33.43,1,0,Assembly Errors,1683,4.31
9,2023-04-09,City C,Type B,90.13,3.07,Irregular,14,92.61,13.7,277.47,B,191.59,No,16.77,3861.68,Night,8.0,7,Advanced,0.27,Foam Grade A,Supplier C,0,Low,88.65,209.92,5664.08,42.1,1,0,Material Impurity,727,2.62
9,2023-04-10,City A,Type A,70.2,3.54,Irregular,5,94.02,14.48,106.45,A,69.64,No,44.63,4795.54,Night,4.0,9,Intermediate,0.69,Custom Size,Supplier A,1,Low,94.05,887.21,16231.46,16.47,1,0,Surface Defects,1756,1.71
9,2023-04-11,City D,Type B,80.85,4.55,Irregular,5,86.05,12.08,341.03,C,146.16,Yes,47.51,1896.47,Night,8.0,16,Beginner,2.64,Foam Grade A,Supplier B,1,High,81.52,784.18,12180.14,32.68,0,0,Surface Defects,1394,3.08
9,2023-04-12,City A,Type A,71.41,7.62,Irregular,10,85.26,11.11,431.17,B,197.14,No,49.12,1222.81,Day,7.0,19,Beginner,0.87,Custom Size,Supplier C,0,Medium,92.63,364.63,7448.83,19.15,1,0,Internal Defects,943,2.55
9,2023-04-13,City E,Type C,79.81,3.34,Irregular,12,97.86,13.39,255.27,D,80.65,Yes,12.02,3131.33,Night,5.0,9,Advanced,8.35,Foam Grade B,Supplier A,1,Low,111.24,537.69,8720.19,11.29,1,0,Surface Defects,1709,4.12
9,2023-04-14,City B,Type B,79.52,7.88,Regular,11,91.12,7.0,451.29,C,159.59,No,30.19,1861.24,Day,4.0,19,Beginner,7.76,Foam Grade B,Supplier B,1,Low,70.24,556.51,10884.93,14.71,0,0,,1329,2.83
9,2023-04-15,City B,Type B,91.44,2.7,Regular,1,86.2,6.79,330.65,D,58.4,No,22.09,2279.88,Night,4.0,18,Beginner,6.15,Foam Grade A,Supplier B,1,Medium,56.6,900.66,14472.46,27.42,0,0,,1570,2.05
9,2023-04-16,City E,Type C,85.34,4.44,Irregular,9,95.48,7.77,163.04,D,189.34,No,47.91,1548.65,Night,8.0,7,Advanced,9.37,Custom Size,Supplier A,1,Medium,99.31,420.74,16785.92,22.35,0,0,Material Impurity,1868,1.95
9,2023-04-17,City B,Type B,91.29,7.65,Regular,1,94.68,6.12,289.08,A,171.08,No,24.46,4424.47,Day,10.0,6,Beginner,0.72,Foam Grade B,Supplier C,1,High,62.95,579.77,12526.92,26.57,1,0,Surface Defects,1185,3.09
9,2023-04-18,City B,Type A,71.56,7.74,Irregular,9,86.85,9.71,116.39,D,154.07,Yes,46.04,2304.77,Day,3.0,17,Advanced,9.84,Foam Grade B,Supplier A,1,High,111.24,780.22,10555.18,23.22,1,0,Internal Defects,1599,2.58
9,2023-04-19,City E,Type A,82.79,4.91,Irregular,11,90.61,12.01,243.21,C,142.74,Yes,38.57,2541.67,Day,2.0,10,Intermediate,9.63,Foam Grade A,Supplier B,1,Low,67.67,233.46,18904.02,39.96,0,0,Material Impurity,848,2.7
9,2023-04-20,City D,Type C,73.89,0.81,Regular,14,84.47,11.77,267.3,B,126.61,Yes,30.06,3822.54,Day,9.0,14,Intermediate,5.91,Custom Size,Supplier C,1,High,66.53,921.42,8213.6,16.32,1,0,,1044,4.09
9,2023-04-21,City C,Type C,79.55,2.03,Regular,7,91.35,7.54,456.35,D,55.81,Yes,27.5,1512.8,Day,6.0,14,Intermediate,1.86,Custom Size,Supplier A,1,High,100.3,924.89,6082.22,20.19,1,0,Internal Defects,600,2.04
9,2023-04-22,City B,Type A,76.95,6.6,Regular,2,88.91,5.11,208.06,B,50.28,No,26.66,1295.91,Day,9.0,6,Advanced,4.41,Foam Grade A,Supplier B,1,Medium,105.98,413.06,8332.46,33.6,0,0,Assembly Errors,1727,3.72
9,2023-04-23,City D,Type B,75.14,6.33,Regular,9,87.9,13.84,348.42,C,181.21,No,32.96,3991.43,Day,9.0,11,Advanced,6.6,Custom Size,Supplier A,0,Medium,92.2,594.55,10012.21,30.22,0,0,,947,2.75
9,2023-04-24,City B,Type B,93.8,0.28,Regular,4,93.08,7.23,485.67,B,53.69,No,25.66,2535.34,Day,5.0,19,Advanced,10.0,Foam Grade B,Supplier B,0,Medium,59.74,464.89,19972.2,24.3,1,0,Internal Defects,786,1.65
9,2023-04-25,City D,Type A,77.32,7.36,Irregular,9,83.04,14.32,397.27,D,92.34,Yes,47.07,2222.05,Day,5.0,12,Beginner,3.52,Foam Grade B,Supplier C,1,Low,74.32,276.92,13056.31,49.97,0,0,Internal Defects,1074,2.54
9,2023-04-26,City C,Type B,76.33,3.38,Irregular,3,90.49,10.32,263.98,C,136.02,Yes,20.15,4767.71,Night,9.0,12,Beginner,2.51,Foam Grade B,Supplier C,0,Medium,87.44,112.37,9587.65,12.59,1,0,Surface Defects,876,4.45
9,2023-04-27,City C,Type B,81.88,7.06,Irregular,11,89.97,8.71,372.39,D,86.86,No,25.99,3957.26,Day,5.0,6,Beginner,2.63,Foam Grade B,Supplier A,1,Medium,85.81,130.79,8173.78,47.34,1,0,Assembly Errors,1415,1.75
9,2023-04-28,City E,Type B,73.68,7.21,Irregular,3,97.5,11.65,486.09,B,67.08,No,34.05,1012.56,Night,4.0,5,Intermediate,6.06,Foam Grade A,Supplier C,1,High,107.56,979.31,13363.22,23.89,1,0,,1797,2.68
9,2023-04-29,City A,Type C,81.02,2.97,Irregular,13,81.77,10.45,114.63,B,132.37,Yes,33.9,3893.73,Night,7.0,9,Advanced,9.6,Custom Size,Supplier B,1,Low,77.44,339.42,5499.67,36.84,1,0,Internal Defects,1402,3.24
9,2023-04-30,City E,Type B,82.27,2.51,Irregular,2,95.91,13.24,103.34,A,52.17,No,22.12,1374.35,Night,6.0,15,Advanced,6.96,Foam Grade B,Supplier B,1,Medium,55.08,224.02,13281.34,17.25,1,0,Surface Defects,1156,3.77
9,2023-05-01,City D,Type A,88.55,2.91,Irregular,10,82.76,10.15,435.02,A,100.02,No,28.11,4293.09,Night,10.0,17,Intermediate,3.51,Custom Size,Supplier B,0,Low,57.56,518.66,14539.32,29.99,1,0,,1182,1.85
9,2023-05-02,City B,Type A,77.5,7.93,Irregular,14,86.29,10.25,182.76,A,173.24,Yes,37.71,2439.87,Day,2.0,11,Intermediate,0.46,Foam Grade B,Supplier A,0,High,77.39,904.57,19225.67,28.61,0,0,Surface Defects,635,1.86
9,2023-05-03,City E,Type A,86.2,4.74,Regular,7,98.24,6.3,173.38,A,142.91,Yes,39.67,1379.85,Day,2.0,18,Advanced,8.28,Custom Size,Supplier B,0,High,68.43,597.37,9479.12,23.99,1,0,Material Impurity,1115,3.84
9,2023-05-04,City E,Type C,94.23,5.07,Irregular,8,85.88,13.62,235.2,D,108.83,Yes,22.6,3873.94,Night,6.0,8,Advanced,8.93,Foam Grade B,Supplier A,1,High,92.28,117.85,16126.32,23.42,0,0,Internal Defects,1698,2.44
9,2023-05-05,City C,Type B,86.26,4.77,Irregular,13,80.73,7.43,496.36,A,136.25,Yes,20.41,3861.56,Night,8.0,10,Intermediate,6.76,Foam Grade A,Supplier B,1,Medium,64.28,995.65,8510.63,16.37,0,0,Assembly Errors,1499,2.17
9,2023-05-06,City A,Type A,74.42,2.03,Regular,3,93.84,12.83,112.02,C,78.97,No,15.99,4394.19,Day,10.0,19,Intermediate,8.49,Custom Size,Supplier C,1,Medium,83.05,931.97,8747.8,35.7,0,0,,1963,2.6
9,2023-05-07,City A,Type A,81.42,0.35,Regular,3,82.38,7.61,399.73,A,51.31,No,20.95,2280.79,Night,5.0,6,Beginner,7.67,Foam Grade A,Supplier B,0,Low,73.07,493.74,19249.6,18.0,1,0,,1520,1.99
9,2023-05-08,City C,Type C,80.25,5.36,Regular,14,96.64,8.62,473.62,C,129.31,No,43.96,3118.88,Night,7.0,15,Beginner,2.1,Foam Grade A,Supplier A,1,Low,61.83,318.32,18764.16,46.65,1,0,Material Impurity,606,3.12
9,2023-05-09,City D,Type A,73.45,6.54,Irregular,11,82.15,11.36,181.69,C,125.79,No,24.57,4685.05,Night,4.0,8,Intermediate,6.9,Custom Size,Supplier B,0,Medium,75.5,679.25,6835.89,32.86,1,0,Surface Defects,1528,3.91
9,2023-05-10,City B,Type A,74.75,2.84,Regular,8,85.13,11.07,438.62,A,88.08,Yes,45.67,2165.46,Day,2.0,15,Intermediate,2.4,Custom Size,Supplier A,0,Low,64.17,732.6,15859.92,41.18,0,0,Assembly Errors,1536,2.77
9,2023-05-11,City D,Type C,91.14,4.48,Regular,14,96.97,13.28,428.01,B,174.14,No,24.67,2690.4,Day,2.0,5,Beginner,6.96,Custom Size,Supplier B,0,High,84.44,297.07,7713.84,40.99,0,0,Material Impurity,1306,2.8
9,2023-05-12,City D,Type C,85.71,4.15,Irregular,10,87.29,7.52,229.39,C,89.83,No,13.61,1591.26,Night,7.0,19,Advanced,6.81,Foam Grade B,Supplier C,0,High,101.72,247.23,12975.25,33.57,1,0,,1430,2.5
